tournament_id,year,fuente,team,team_code,player_id,wd_id,nombre,posicion,edad,altura_cm,pais_nacimiento,iso_nacimiento,nacio_en_pais,club,club_iso,juega_local,hpi,ciudad_nac,lat_nac,lon_nac,n_mundiales,es_repetidor
WC-2010,2010,jfjelstul,Uruguay,URY,P-30486,Q26517,Luis Suárez,forward,23.4,182,Uruguay,URY,1,AFC Ajax,NLD,0,70.833944,Salto,-31.388916666666667,-57.96088611111111,5,0
WC-2010,2010,jfjelstul,Uruguay,URY,P-86087,Q261534,Diego Forlán,forward,31.1,180,Uruguay,URY,1,,,,66.95764,Montevideo,-34.90591666666667,-56.19131111111111,3,1
WC-2010,2010,jfjelstul,Uruguay,URY,P-11075,Q214898,Álvaro Pereira,midfielder,24.5,182,Uruguay,URY,1,FC Porto,PRT,0,52.542564,Montevideo,-34.90591666666667,-56.19131111111111,2,0
WC-2010,2010,jfjelstul,Uruguay,URY,P-91301,Q350326,Juan Castillo,goal keeper,32.2,181,Uruguay,URY,1,Deportivo Cali,COL,0,45.5536,Durazno,-33.38015,-56.5225,1,0
WC-2010,2010,jfjelstul,Uruguay,URY,P-64372,Q132056,Sebastián Abreu,forward,33.6,193,Uruguay,URY,1,Aris Thessaloniki F.C.,GRC,0,57.718259,Minas,-34.377425,-55.238213888888886,2,1
WC-2010,2010,jfjelstul,Uruguay,URY,P-36662,Q309808,Nicolás Lodeiro,midfielder,21.2,170,Uruguay,URY,1,Club Nacional de Football,URY,1,48.357893,,-32.321752777777775,-58.08921388888889,2,0
WC-2010,2010,jfjelstul,Uruguay,URY,P-53254,Q309662,Diego Pérez,midfielder,30.1,177,Uruguay,URY,1,AS Monaco FC,MCO,0,51.615818,Montevideo,-34.90591666666667,-56.19131111111111,2,0
WC-2010,2010,jfjelstul,Uruguay,URY,P-41944,Q214886,Maxi Pereira,defender,26.0,173,Uruguay,URY,1,S.L. Benfica,PRT,0,52.966536,Montevideo,-34.90591666666667,-56.19131111111111,3,0
WC-2010,2010,jfjelstul,Uruguay,URY,P-80668,Q315674,Egidio Arévalo Ríos,midfielder,28.4,170,Uruguay,URY,1,Club Atlético Peñarol,URY,1,46.54255,,-32.321752777777775,-58.08921388888889,2,0
WC-2010,2010,jfjelstul,Uruguay,URY,P-46031,Q315653,Ignacio González,midfielder,28.1,180,Uruguay,URY,1,Valencia CF,ESP,0,48.25239,Montevideo,-34.90591666666667,-56.19131111111111,1,0
WC-2010,2010,jfjelstul,Uruguay,URY,P-87316,Q315689,Andrés Scotti,defender,34.5,183,Uruguay,URY,1,Club Social y Deportivo Colo Colo,CHL,0,50.549617,Montevideo,-34.88361111,-56.18194444,1,0
WC-2010,2010,jfjelstul,Uruguay,URY,P-99965,Q250973,Álvaro Fernández,midfielder,24.7,185,Uruguay,URY,1,Club Nacional de Football,URY,1,42.747437,Villa Soriano,-33.399444444444,-58.322777777778,1,0
WC-2010,2010,jfjelstul,Uruguay,URY,P-88751,Q315681,Sebastián Fernández,forward,25.1,166,Uruguay,URY,1,Club Atlético Banfield,ARG,0,40.704468,Montevideo,-34.90591666666667,-56.19131111111111,1,0
WC-2010,2010,jfjelstul,Uruguay,URY,P-74058,Q194107,Martín Cáceres,defender,23.2,178,Uruguay,URY,1,Juventus FC,ITA,0,56.38788,Montevideo,-34.90591666666667,-56.19131111111111,4,0
WC-2010,2010,jfjelstul,Uruguay,URY,P-59802,Q329545,Martín Silva,goal keeper,27.2,187,Uruguay,URY,1,Defensor Sporting Club,URY,1,48.165042,Montevideo,-34.90591666666667,-56.19131111111111,3,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-96937,Q3009954,Cédric Si Mohamed,goal keeper,29.4,183,France,FRA,0,CS Constantine,DZA,1,42.080777,Roanne,46.036111111111,4.0680555555556,1,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-21116,Q350377,Madjid Bougherra,defender,31.7,190,France,FRA,0,Al-Duhail SC,QAT,0,46.750764,Dijon,47.323055555556,5.0419444444444,2,1
WC-2014,2014,jfjelstul,Algeria,DZA,P-55717,Q2484011,Faouzi Ghoulam,defender,23.4,188,France,FRA,0,AS Saint-Étienne,FRA,0,46.005894,Saint-Priest-en-Jarez,45.474166666667,4.3780555555556,1,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-41251,Q2113669,Essaïd Belkalem,defender,25.4,191,Algeria,DZA,1,Granada CF,ESP,0,41.547968,Mekla,36.6876391,4.2681185,1,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-19453,Q314722,Rafik Halliche,defender,27.8,187,Algeria,DZA,1,Associação Académica de Coimbra – O.A.F.,PRT,0,47.169348,Algiers,36.776388888889,3.0586111111111,2,1
WC-2014,2014,jfjelstul,Algeria,DZA,P-09059,Q316479,Djamel Mesbah,defender,29.7,179,Algeria,DZA,1,Parma Calcio 1913,ITA,0,48.782158,Zighoud Youcef,36.5331,6.71238,2,1
WC-2014,2014,jfjelstul,Algeria,DZA,P-70560,Q329501,Hassan Yebda,midfielder,30.1,188,France,FRA,0,Granada CF,ESP,0,47.811361,Saint-Maurice,48.818333333333,2.4347222222222,2,1
WC-2014,2014,jfjelstul,Algeria,DZA,P-23484,Q431562,Mehdi Lacen,midfielder,30.2,175,France,FRA,0,Getafe CF,ESP,0,45.840076,Versailles,48.805,2.135,2,1
WC-2014,2014,jfjelstul,Algeria,DZA,P-31598,Q8314759,Nabil Ghilas,forward,24.1,183,France,FRA,0,FC Porto,PRT,0,42.553967,Marseille,43.296666666667,5.3763888888889,1,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-12165,Q334890,Sofiane Feghouli,midfielder,24.5,178,France,FRA,0,Valencia CF,ESP,0,51.646761,Levallois-Perret,48.893333333333,2.2877777777778,1,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-24983,Q767469,Yacine Brahimi,midfielder,24.3,175,France,FRA,0,Granada CF,ESP,0,49.92387,Paris,48.85666666666667,2.352222222222222,1,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-21704,Q368416,Carl Medjani,defender,29.1,183,France,FRA,0,AS Monaco FC,MCO,0,44.395689,Lyon,45.734822222222,4.8681388888889,2,1
WC-2014,2014,jfjelstul,Algeria,DZA,P-59199,Q1347269,Islam Slimani,forward,26.0,188,Algeria,DZA,1,Sporting CP,PRT,0,53.002369,Algiers,36.776388888889,3.0586111111111,1,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-96340,Q15410320,Nabil Bentaleb,midfielder,19.5,187,France,FRA,0,Tottenham Hotspur F.C.,GBR,0,47.006747,Lille,50.631944444444,3.0575,2,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-63360,Q922291,Hillal Soudani,forward,26.5,177,Algeria,DZA,1,GNK Dinamo Zagreb,HRV,0,45.716731,Chlef,36.164722222222224,1.3316666666666666,1,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-52593,Q2618042,Mohamed Zemmamouche,goal keeper,29.2,190,Algeria,DZA,1,USM Alger,DZA,1,39.765176,Mila,36.448055555556,6.2622222222222,1,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-98016,Q2526070,Liassine Cadamuro-Bentaïba,defender,26.3,186,France,FRA,0,Real Sociedad,ESP,0,39.754072,Toulouse,43.60444444444445,1.4433333333333334,1,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-59147,Q2821193,Abdelmoumene Djabou,midfielder,27.4,165,Algeria,DZA,1,Club Africain,TUN,0,44.451985,Sétif,36.19,5.41,1,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-83421,Q867245,Saphir Taïder,midfielder,22.3,180,France,FRA,0,Inter Milan,ITA,0,43.588694,Castres,43.605833333333,2.24,1,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-58383,Q2876432,Aïssa Mandi,defender,22.6,186,France,FRA,0,Stade de Reims,FRA,0,47.081776,Châlons-en-Champagne,48.956666666667,4.3644444444444,2,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-91590,Q8338725,Riyad Mahrez,midfielder,23.3,181,France,FRA,0,Leicester City F.C.,GBR,0,57.993627,Clichy,48.903611111111,2.3055555555556,2,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-09673,Q27523,Mehdi Mostefa,midfielder,30.8,181,France,FRA,0,A.C. Ajaccio,FRA,0,42.708715,Dijon,47.323055555556,5.0419444444444,1,0
WC-2014,2014,jfjelstul,Algeria,DZA,P-00596,Q321552,Raïs M'Bolhi,goal keeper,28.1,189,France,FRA,0,PFC CSKA Sofia,BGR,0,49.806618,Paris,48.85666666666667,2.352222222222222,2,1
WC-2014,2014,jfjelstul,Argentina,ARG,P-60541,Q215463,Sergio Romero,goal keeper,27.3,191,Argentina,ARG,1,AS Monaco FC,MCO,0,55.766697,Bernardo de Irigoyen,-26.2553165,-53.6468868,2,1
WC-2014,2014,jfjelstul,Argentina,ARG,P-61051,Q296684,Ezequiel Garay,defender,27.7,189,Argentina,ARG,1,S.L. Benfica,PRT,0,54.567942,Rosario,-32.9575,-60.639444444444,1,0
WC-2014,2014,jfjelstul,Argentina,ARG,P-69606,Q508010,Hugo Campagnaro,defender,34.0,181,Argentina,ARG,1,Inter Milan,ITA,0,52.146407,Córdoba,-31.416666666667,-64.183333333333,1,0
WC-2014,2014,jfjelstul,Argentina,ARG,P-96639,Q244790,Pablo Zabaleta,defender,29.4,176,Argentina,ARG,1,Manchester City F.C.,GBR,0,53.650273,Buenos Aires,-34.599722222222,-58.381944444444,1,0
WC-2014,2014,jfjelstul,Argentina,ARG,P-51894,Q187426,Fernando Gago,midfielder,28.2,178,Argentina,ARG,1,Boca Juniors,ARG,1,55.342557,Ciudadela,-34.633333333333,-58.533333333333,1,0
WC-2014,2014,jfjelstul,Argentina,ARG,P-38647,Q436230,Lucas Biglia,midfielder,28.4,178,Argentina,ARG,1,SS Lazio,ITA,0,54.833322,Mercedes,-34.65,-59.433333333333,2,0
WC-2014,2014,jfjelstul,Argentina,ARG,P-42113,Q251683,Ángel Di María,midfielder,26.3,178,Argentina,ARG,1,Real Madrid Club de Fútbol,ESP,0,67.102656,Rosario,-32.9575,-60.639444444444,4,1
WC-2014,2014,jfjelstul,Argentina,ARG,P-69019,Q926353,Enzo Pérez,midfielder,28.3,175,Argentina,ARG,1,S.L. Benfica,PRT,0,51.695958,Maipú,-32.966666666667,-68.75,2,0
WC-2014,2014,jfjelstul,Argentina,ARG,P-29398,Q483846,Gonzalo Higuaín,forward,26.5,186,France,FRA,0,SSC Napoli,ITA,0,62.81539,Brest,48.39,-4.4869444444444,3,1
WC-2014,2014,jfjelstul,Argentina,ARG,P-14758,Q615,Lionel Messi,forward,27.0,169,Argentina,ARG,1,Fc Barcelona,ESP,0,75.258198,Rosario,-32.9575,-60.639444444444,6,1
WC-2014,2014,jfjelstul,Argentina,ARG,P-33570,Q190929,Maxi Rodríguez,midfielder,33.4,178,Argentina,ARG,1,Newell's Old Boys,ARG,1,56.613109,Rosario,-32.9575,-60.63944444,3,1
WC-2014,2014,jfjelstul,Argentina,ARG,P-86028,Q399379,Agustín Orión,goal keeper,32.9,190,Argentina,ARG,1,Boca Juniors,ARG,1,46.07262,Buenos Aires,-34.599722222222,-58.381944444444,1,0
WC-2014,2014,jfjelstul,Argentina,ARG,P-29672,Q545665,Augusto Fernández,midfielder,28.2,178,Argentina,ARG,1,RC Celta de Vigo,ESP,0,48.74551,Pergamino,-33.883611111111,-60.566944444444,1,0
WC-2014,2014,jfjelstul,Argentina,ARG,P-77063,Q161571,Javier Mascherano,midfielder,30.0,174,Argentina,ARG,1,Fc Barcelona,ESP,0,63.091453,San Lorenzo,-32.75,-60.733333333333,4,1
WC-2014,2014,jfjelstul,Argentina,ARG,P-39810,Q150947,Martín Demichelis,defender,33.5,184,Argentina,ARG,1,Manchester City F.C.,GBR,0,58.571002,Justiniano Posse,-32.88333333,-62.66666667,2,1
WC-2014,2014,jfjelstul,Argentina,ARG,P-18222,Q507890,Marcos Rojo,defender,24.2,187,Argentina,ARG,1,Sporting CP,PRT,0,54.055029,La Plata,-34.933333333333,-57.95,2,0
WC-2014,2014,jfjelstul,Argentina,ARG,P-72244,Q713501,Federico Fernández,defender,25.3,189,Argentina,ARG,1,SSC Napoli,ITA,0,46.660603,Tres Algarrobos,-35.2,-62.766666666667,1,0
WC-2014,2014,jfjelstul,Argentina,ARG,P-27419,Q310635,Rodrigo Palacio,forward,32.3,175,Argentina,ARG,1,Inter Milan,ITA,0,57.479245,Bahía Blanca,-38.71824314043608,-62.26733891061577,2,1
WC-2014,2014,jfjelstul,Argentina,ARG,P-58741,Q333793,Ricky Álvarez,midfielder,26.2,188,Argentina,ARG,1,Inter Milan,ITA,0,48.689505,Buenos Aires,-34.599722222222,-58.381944444444,1,0
WC-2014,2014,jfjelstul,Argentina,ARG,P-36870,Q119562,Sergio Agüero,forward,26.0,170,Argentina,ARG,1,Manchester City F.C.,GBR,0,63.622394,Buenos Aires,-34.599722222222,-58.381944444444,3,1
WC-2014,2014,jfjelstul,Argentina,ARG,P-55451,Q321321,Mariano Andújar,goal keeper,30.9,194,Argentina,ARG,1,Catania FC,ITA,0,49.840584,Buenos Aires,-34.599722222222,-58.381944444444,2,1
WC-2014,2014,jfjelstul,Argentina,ARG,P-69953,Q275415,Ezequiel Lavezzi,forward,29.1,173,Argentina,ARG,1,Paris Saint-Germain FC,FRA,0,59.112691,Villa Gobernador Gálvez,-33.0250796,-60.633744,1,0
WC-2014,2014,jfjelstul,Argentina,ARG,P-38424,Q2012626,José María Basanta,defender,30.2,188,Argentina,ARG,1,Club de Fútbol Monterrey,MEX,0,44.284332,Tres Sargentos,-34.4670175,-60.0008939,1,0
WC-2014,2014,jfjelstul,Australia,AUS,P-10244,Q1587689,Mathew Ryan,goal keeper,22.2,184,Australia,AUS,1,Club Brugge K.V.,BEL,0,54.119342,Plumpton,-33.75666666666667,150.8427778,4,0
WC-2014,2014,jfjelstul,Australia,AUS,P-12111,Q6096247,Ivan Franjic,defender,26.8,180,Australia,AUS,1,Brisbane Roar FC,AUS,1,45.631596,Melbourne,-37.814166666666665,144.96305555555554,1,0
WC-2014,2014,jfjelstul,Australia,AUS,P-05392,Q153436,Jason Davidson,defender,23.0,180,Australia,AUS,1,Heracles Almelo,NLD,0,33.994232,Melbourne,-37.814166666666665,144.96305555555554,1,0
WC-2014,2014,jfjelstul,Australia,AUS,P-44926,Q187238,Tim Cahill,forward,34.5,178,Australia,AUS,1,Red Bull New York,USA,0,65.507116,Sydney,-33.867777777777775,151.21,4,1
WC-2014,2014,jfjelstul,Australia,AUS,P-36196,Q247965,Mark Milligan,midfielder,28.9,180,Australia,AUS,1,Melbourne Victory FC,AUS,1,44.710915,Sydney,-33.867777777777775,151.21,4,1
WC-2014,2014,jfjelstul,Australia,AUS,P-77068,Q705456,Matthew Spiranovic,defender,26.0,193,Australia,AUS,1,Western Sydney Wanderers FC,AUS,1,49.922364,Geelong,-38.15,144.35,1,0
WC-2014,2014,jfjelstul,Australia,AUS,P-35837,Q176304,Mathew Leckie,forward,23.4,180,Australia,AUS,1,FSV Frankfurt,DEU,0,40.782898,Melbourne,-37.814166666666665,144.96305555555554,4,0
WC-2014,2014,jfjelstul,Australia,AUS,P-97422,Q4848393,Bailey Wright,defender,21.9,175,Australia,AUS,1,Preston North End F.C.,GBR,0,31.575965,Melbourne,-37.814166666666665,144.96305555555554,2,0
WC-2014,2014,jfjelstul,Australia,AUS,P-81067,Q351052,Adam Taggart,forward,21.0,183,Australia,AUS,1,Newcastle Jets FC,AUS,1,36.29953,Perth,-31.955833333333334,115.85972222222222,1,0
WC-2014,2014,jfjelstul,Australia,AUS,P-65381,Q4885777,Ben Halloran,midfielder,22.0,180,Australia,AUS,1,Fortuna Düsseldorf,DEU,0,37.677411,Cairns,-16.925555555556,145.77527777778,1,0
WC-2014,2014,jfjelstul,Australia,AUS,P-84412,Q795466,Tommy Oar,midfielder,22.5,170,Australia,AUS,1,FC Utrecht,NLD,0,37.121177,Gold Coast,-28.016666666667,153.4,1,0
WC-2014,2014,jfjelstul,Australia,AUS,P-15064,Q691911,Mitchell Langerak,goal keeper,25.8,192,Australia,AUS,1,Borussia Dortmund,DEU,0,47.263407,Emerald,-23.528333333333,148.15777777778,1,0
WC-2014,2014,jfjelstul,Australia,AUS,P-52319,Q446832,Oliver Bozanic,midfielder,25.4,177,Australia,AUS,1,FC Luzern,CHE,0,50.801559,Sydney,-33.867777777777775,151.21,1,0
WC-2014,2014,jfjelstul,Australia,AUS,P-09100,Q557329,James Troisi,midfielder,25.9,177,Australia,AUS,1,Melbourne Victory FC,AUS,1,41.830049,Adelaide,-34.9275,138.6,1,0
WC-2014,2014,jfjelstul,Australia,AUS,P-37275,Q321330,Mile Jedinak,midfielder,29.9,191,Australia,AUS,1,Crystal Palace F.C.,GBR,0,43.75762,Sydney,-33.867777777777775,151.21,3,1
WC-2014,2014,jfjelstul,Australia,AUS,P-77996,Q544059,James Holland,midfielder,25.1,178,Australia,AUS,1,FK Austria Wien,AUT,0,46.452359,Sydney,-33.867777777777775,151.21,1,0
WC-2014,2014,jfjelstul,Australia,AUS,P-93567,Q484281,Matt McKay,midfielder,31.4,171,Australia,AUS,1,Brisbane Roar FC,AUS,1,38.085742,Brisbane,-27.467777777778,153.02777777778,1,0
WC-2014,2014,jfjelstul,Australia,AUS,P-07864,Q518614,Eugene Galekovic,goal keeper,33.0,188,Australia,AUS,1,Adelaide United Football Club,AUS,1,49.522091,Melbourne,-37.814166666666665,144.96305555555554,2,1
WC-2014,2014,jfjelstul,Australia,AUS,P-95590,Q866723,Ryan McGowan,defender,24.8,191,Australia,AUS,1,Shandong Taishan F.C.,CHN,0,30.364573,Adelaide,-34.9275,138.6,1,0
WC-2014,2014,jfjelstul,Australia,AUS,P-73512,Q361040,Dario Vidošić,midfielder,27.2,185,Croatia,HRV,0,FC Sion,CHE,0,48.821546,Osijek,45.560277777778,18.670277777778,2,1
WC-2014,2014,jfjelstul,Australia,AUS,P-33434,Q6784737,Massimo Luongo,midfielder,21.7,176,Australia,AUS,1,Swindon Town F.C.,GBR,0,37.581863,Sydney,-33.867777777777775,151.21,2,0
WC-2014,2014,jfjelstul,Australia,AUS,P-60159,Q122198,Alex Wilkinson,defender,29.8,187,Australia,AUS,1,Jeonbuk Hyundai Motors,KOR,0,38.508824,Sydney,-33.867777777777775,151.21,1,0
WC-2014,2014,jfjelstul,Australia,AUS,P-84486,Q312510,Mark Bresciano,midfielder,34.3,182,Australia,AUS,1,Al-Gharafa,QAT,0,49.389942,Melbourne,-37.814166666666665,144.96305555555554,3,1
WC-2014,2014,jfjelstul,Belgium,BEL,P-09658,Q73360,Thibaut Courtois,goal keeper,22.1,200,Belgium,BEL,1,Atlético Madrid,ESP,0,64.373221,Bree,51.133333333333,5.5833333333333,4,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-70547,Q128840,Toby Alderweireld,defender,25.3,187,Belgium,BEL,1,Atlético Madrid,ESP,0,54.764804,Wilrijk,51.166666666667,4.3833333333333,3,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-92866,Q184177,Thomas Vermaelen,defender,28.6,183,Belgium,BEL,1,Arsenal F.C.,GBR,0,57.853022,Antwerp,51.221111111111114,4.3997222222222225,2,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-95269,Q201381,Vincent Kompany,defender,28.2,193,Belgium,BEL,1,Manchester City F.C.,GBR,0,63.480521,Uccle,50.80361111111111,4.333888888888889,2,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-64049,Q313170,Jan Vertonghen,defender,27.1,189,Belgium,BEL,1,Tottenham Hotspur F.C.,GBR,0,57.496453,Sint-Niklaas,51.164444444444,4.1391666666667,3,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-53048,Q151838,Axel Witsel,midfielder,25.4,186,Belgium,BEL,1,FC Zenit Saint Petersburg,RUS,0,57.47478,Liège,50.639722222222225,5.570555555555556,4,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-48955,Q357984,Kevin De Bruyne,midfielder,23.0,181,Belgium,BEL,1,Chelsea F.C.,GBR,0,68.07299,Drongen,51.0528,3.6617,4,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-63363,Q275169,Marouane Fellaini,midfielder,26.6,194,Belgium,BEL,1,Manchester United F.C.,GBR,0,57.115114,Etterbeek,50.83611111111111,4.386111111111111,2,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-72637,Q313316,Romelu Lukaku,forward,21.1,191,Belgium,BEL,1,Everton F.C.,GBR,0,62.413772,Antwerp,51.221111111111114,4.3997222222222225,4,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-72011,Q214204,Eden Hazard,midfielder,23.4,175,Belgium,BEL,1,Chelsea F.C.,GBR,0,63.62409,La Louvière,50.477777777778,4.1880555555556,3,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-25209,Q316917,Kevin Mirallas,midfielder,26.7,182,Belgium,BEL,1,Everton F.C.,GBR,0,50.483147,Liège,50.639722222222225,5.570555555555556,1,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-10313,Q125460,Simon Mignolet,goal keeper,26.3,193,Belgium,BEL,1,Liverpool F.C.,GBR,0,52.943451,Sint-Truiden,50.816666666667,5.1833333333333,3,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-55762,Q519844,Sammy Bossut,goal keeper,28.8,187,Belgium,BEL,1,S.V. Zulte Waregem,BEL,1,45.626567,Tielt,50.9989,3.3258,1,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-84852,Q11954,Dries Mertens,forward,27.1,169,Belgium,BEL,1,SSC Napoli,ITA,0,60.373658,Leuven,50.8775,4.704444,3,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-21070,Q44309,Daniel Van Buyten,defender,36.3,203,Belgium,BEL,1,FC Bayern Munich,DEU,0,60.7561,,50.0479266,4.3173338,2,1
WC-2014,2014,jfjelstul,Belgium,BEL,P-03735,Q430865,Steven Defour,midfielder,26.2,173,Belgium,BEL,1,FC Porto,PRT,0,46.231519,Mechelen,51.028055555555554,4.480277777777777,1,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-77619,Q4254043,Divock Origi,forward,19.2,185,Belgium,BEL,1,Lille OSC,FRA,0,53.695983,Ostend,51.225833333333334,2.9194444444444443,1,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-35334,Q437457,Nicolas Lombaerts,defender,29.2,188,Belgium,BEL,1,FC Zenit Saint Petersburg,RUS,0,47.906889,Bruges,51.208888888888886,3.2241666666666666,1,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-12533,Q59194,Mousa Dembélé,midfielder,26.9,185,Belgium,BEL,1,Tottenham Hotspur F.C.,GBR,0,58.81103,Wilrijk,51.166666666667,4.3833333333333,2,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-15896,Q14558450,Adnan Januzaj,midfielder,19.3,182,Belgium,BEL,1,Manchester United F.C.,GBR,0,49.491597,Brussels,50.846666666666664,4.351666666666667,2,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-17974,Q363303,Anthony Vanden Borre,defender,26.6,180,DR Congo,COD,0,Royal Sporting Club Anderlecht,BEL,1,47.776946,Likasi,-10.983333333333,26.733333333333,1,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-69919,Q795451,Nacer Chadli,midfielder,24.9,187,Belgium,BEL,1,Tottenham Hotspur F.C.,GBR,0,50.511325,Liège,50.639722222222225,5.570555555555556,2,0
WC-2014,2014,jfjelstul,Belgium,BEL,P-33520,Q1100297,Laurent Ciman,defender,28.9,180,Belgium,BEL,1,Standard Lieja,BEL,1,46.056895,Farciennes,50.43138888888889,4.5475,1,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-80138,Q431368,Asmir Begović,goal keeper,27.0,198,Bosnia and Herzegovina,BIH,1,Stoke City F.C.,GBR,0,58.984994,Trebinje,42.70934,18.34871,1,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-35118,Q678797,Avdija Vršajević,defender,28.3,179,Bosnia and Herzegovina,BIH,1,HNK Hajduk Split,HRV,0,47.246978,Tešanj,44.61345980441922,17.98939625450022,1,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-66286,Q75993,Ermin Bičakčić,defender,24.4,185,Bosnia and Herzegovina,BIH,1,Eintracht Braunschweig,DEU,0,42.706731,Zvornik,44.383333333333,19.1,1,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-68768,Q253163,Emir Spahić,defender,33.8,186,Croatia,HRV,0,Bayer 04 Leverkusen,DEU,0,54.403817,Dubrovnik,42.640277777778,18.108333333333,1,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-96934,Q127914,Sead Kolašinac,defender,21.0,183,Germany,DEU,0,Schalke 04,DEU,0,53.080176,Karlsruhe,49.016666666667,8.4,2,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-52464,Q651967,Ognjen Vranješ,defender,24.6,185,Bosnia and Herzegovina,BIH,1,FC Alania Vladikavkaz,RUS,0,44.115656,Banja Luka,44.7725,17.1925,1,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-74144,Q369771,Muhamed Bešić,defender,21.8,177,Germany,DEU,0,Ferencvárosi TC,HUN,0,41.026274,Berlin,52.516666666667,13.383333333333,1,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-19478,Q146907,Miralem Pjanić,midfielder,24.2,178,Bosnia and Herzegovina,BIH,1,AS Roma,ITA,0,58.543619,Tuzla,44.5391105,18.675193,1,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-43723,Q155604,Vedad Ibišević,forward,29.8,189,Bosnia and Herzegovina,BIH,1,VfB Stuttgart,DEU,0,53.654006,Vlasenica,44.183333333333,18.933333333333,1,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-75995,Q158243,Zvjezdan Misimović,midfielder,32.0,180,Germany,DEU,0,Guizhou Renhe F.C.,CHN,0,54.689859,Munich,48.1375,11.575,1,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-31839,Q153786,Edin Džeko,forward,28.2,193,Bosnia and Herzegovina,BIH,1,,,,63.241791,Sarajevo,43.85638888888889,18.413055555555555,2,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-76271,Q1683804,Jasmin Fejzić,goal keeper,28.1,198,Bosnia and Herzegovina,BIH,1,VfR Aalen,DEU,0,39.699345,Živinice,44.45,18.65,1,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-63525,Q129045,Mensur Mujdža,defender,30.2,185,Croatia,HRV,0,SC Freiburg,DEU,0,45.009759,Zagreb,45.81305555555556,15.977222222222222,1,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-85929,Q2913173,Tino-Sven Sušić,midfielder,22.3,186,Bosnia and Herzegovina,BIH,1,HNK Hajduk Split,HRV,0,40.012062,Sarajevo,43.85638888888889,18.413055555555555,1,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-19073,Q2319654,Toni Šunjić,defender,25.5,193,Bosnia and Herzegovina,BIH,1,FC Zorya Luhansk,UKR,0,44.759154,Mostar,43.34361111111111,17.8075,1,0
WC-2014,2014,jfjelstul,Bosnia and Herzegovina,BIH,P-74278,Q453512,Senad Lulić,midfielder,28.4,183,Bosnia and Herzegovina,BIH,1,SS Lazio,ITA,0,48.463782,Mostar,43.34361111111111,17.8075,1,0
