"id","name","date_of_birth","national_team","country_iso3","birth_country","birth_country_iso3","birthplace_city","match_addr","lon","lat","position","club","club_competition","is_active"
"644771","Odilon Kossounou","2001-01-04","CÃ´te d'Ivoire","CIV","CÃ´te d'Ivoire","CIV","Abidjan","Abidjan, Cote d'Ivoire","-4,016107","5,320357","Centre-Back","Atalanta Bergamo","Serie A","True"
"563749","OÄuz AydÄ±n","2000-10-27","Turkey","TUR","Netherlands","NLD","Den Haag","Den Haag, Netherlands","4,3113461","52,0799838","Left Winger","Fenerbahce Istanbul","SÃ¼per Lig","True"
"55089","Oliver Baumann","1990-06-02","Germany","DEU","Germany","DEU","Breisach am Rhein","Breisach am Rhein, Germany","7,5806123","48,0291415","Goalkeeper","TSG 1899 Hoffenheim","Bundesliga","True"
"324358","Ollie Watkins","1995-12-30","England","ENG","England","ENG","Torquay","Torquay, England","-3,5211361","50,4652392","Centre-Forward","Aston Villa","Premier League","True"
"1069801","Olwethu Makhanya","2004-04-30","South Africa","ZAF","South Africa","ZAF","Durban, KwaZulu ...","Durban, KwaZulu ..., South Africa","31,009909","-29,861825","Centre-Back","Philadelphia Union","MLS","True"
"353032","Omar Alderete","1996-12-26","Paraguay","PRY","Paraguay","PRY","AsunciÃ³n","AsunciÃ³n, Paraguay","-57,6343814","-25,2800459","Centre-Back","AFC Sunderland","Premier League","True"
"445939","Omar Marmoush","1999-02-07","Egypt","EGY","Egypt","EGY","Cairo","Cairo, Egypt","31,2357257","30,0443879","Centre-Forward","Manchester City","Premier League","True"
"578292","Omar Rekik","2001-12-20","Tunisia","TUN","Netherlands","NLD","Helmond","Helmond, Netherlands","5,6557686","51,4790956","Centre-Back","NK Maribor","Prva Liga","True"
"334042","OrbelÃ­n Pineda","1996-03-24","Mexico","MEX","Mexico","MEX","Coyuca de CatalÃ¡n","Coyuca de CatalÃ¡n, Mexico","-101,0336835","18,0909218","Central Midfield","AEK Athen","Super League 1","True"
"73517","Ãrjan Nyland","1990-09-10","Norway","NOR","Norway","NOR","Volda","Volda, Norway","6,2744108","62,0803798","Goalkeeper","FC Sevilla","LaLiga","True"
"454567","Orkun KÃ¶kÃ§Ã¼","2000-12-29","Turkey","TUR","Netherlands","NLD","Haarlem","Haarlem, Netherlands","4,6388048","52,3885317","Central Midfield","Besiktas Istanbul","SÃ¼per Lig","True"
"643259","Orlando Gill","2000-06-11","Paraguay","PRY","Paraguay","PRY","San Lorenzo","San Lorenzo, Central, Paraguay","-57,5089","-25,3408","Goalkeeper","Club AtlÃ©tico San Lorenzo de Almagro","Torneo Clausura","True"
"402979","Orlando Mosquera","1994-12-25","Panama","PAN","Panama","PAN","San Miguelito","San Miguelito, Panama","-79,4933063","9,0551061","Goalkeeper","Al-Fayha FC","Saudi Pro League","True"
"661207","Oscar Bobb","2003-07-12","Norway","NOR","Norway","NOR","Oslo","Oslo, Norway","10,7389701","59,9133301","Right Winger","FC Fulham","Premier League","True"
"188881","Osman Hadzikic","1996-03-12","Bosnia and Herz.","BIH","Austria","AUT","Klosterneuburg","Klosterneuburg, Austria","16,323756","48,30499","Goalkeeper","Slaven Belupo Koprivnica","SuperSport HNL","False"
"492556","Oston Urunov","2000-12-19","Uzbekistan","UZB","Uzbekistan","UZB","Navoiy","Navoiy, Uzbekistan","64,0","42,0","Left Winger","Persepolis FC","Persian Gulf League","True"
"673381","Oswin Appollis","2001-08-25","South Africa","ZAF","South Africa","ZAF","Cape Town, Western ...","Cape Town, Western ..., South Africa","18,4172197","-33,9288301","Left Winger","Orlando Pirates","Betway Premiership","True"
"294525","Otabek Shukurov","1996-06-22","Uzbekistan","UZB","Uzbekistan","UZB","Chirakchi","Chirakchi, Uzbekistan","66,5758025","39,03341","Central Midfield","FC Baniyas","UAE Pro League","True"
"661455","Oufa Shobeir","2000-03-17","Egypt","EGY","Egypt","EGY","Giza","Giza, Egypt","31,2118063","29,9870753","Goalkeeper","El Ahly Kairo","Egyptian Premier League","True"
"847279","Oumar DiakitÃ©","2003-12-20","CÃ´te d'Ivoire","CIV","CÃ´te d'Ivoire","CIV","Bingerville","Bingerville, Cote d'Ivoire","-3,8885591","5,3577727","Centre-Forward","Cercle BrÃ¼gge","Jupiler Pro League","True"
"288230","Ousmane DembÃ©lÃ©","1997-05-15","France","FRA","France","FRA","Vernon","Vernon, France","1,4857205","49,0932008","Centre-Forward","FC Paris Saint-Germain","Ligue 1","True"
"974982","Ousmane Diomande","2003-12-04","CÃ´te d'Ivoire","CIV","CÃ´te d'Ivoire","CIV","Abidjan","Abidjan, Cote d'Ivoire","-4,016107","5,320357","Centre-Back","Sporting Lissabon","Liga Portugal","True"
"437982","Oussama Benbout","1994-10-11","Algerije","ALG","Algeria","DZA","AÃ¯n M'lila","AÃ¯n M'lila, Algeria","6,570986","36,0375444","Goalkeeper","USM Algier","Algerian Ligue 1","True"
"814848","Owen Goodman","2003-11-27","Canada","CAN","United Kingdom","GBR","London","London, England","-0,1277653","51,5074456","Goalkeeper","FC Barnsley","League One","True"
"361260","Ozan Kabak","2000-03-25","Turkey","TUR","Turkey","TUR","Ankara","Ankara, TÃ¼rkiye","32,8540497","39,9207759","Centre-Back","TSG 1899 Hoffenheim","Bundesliga","True"
"485963","Pape Gueye","1999-01-24","Senegal","SEN","France","FRA","Montreuil-sous-Bois","Montreuil-sous-Bois, France","2,4412184","48,8623357","Central Midfield","FC Villarreal","LaLiga","True"
"568693","Pape Matar Sarr","2002-09-14","Senegal","SEN","Senegal","SEN","Thiaroye","Thiaroye, Senegal","-17,3687784","14,7473433","Central Midfield","Tottenham Hotspur","Premier League","True"
"624913","Parfait Guiagon","2001-02-22","CÃ´te d'Ivoire","CIV","CÃ´te d'Ivoire","CIV","Logouale","Logouale, Cote d'Ivoire","-7,5511449","7,1074292","Left Winger","RSC Charleroi","Jupiler Pro League","True"
"82873","Pascal GroÃ","1991-06-15","Germany","DEU","Germany","DEU","Mannheim","Mannheim, Germany","8,4673098","49,4892913","Central Midfield","Brighton & Hove Albion","Premier League","True"
"525578","PathÃ© Ciss","1994-03-16","Senegal","SEN","Senegal","SEN","Dakar","Dakar, Senegal","-17,447938","14,693425","Central Midfield","Rayo Vallecano","LaLiga","True"
"983578","Patrick Beach","2003-08-06","Australia","AUS","Australia","AUS","Sydney","Sydney, Australia","151,2082848","-33,8698439","Goalkeeper","Melbourne City FC","A-League Men","True"
"308439","Patrick Berg","1997-11-24","Norway","NOR","Norway","NOR","BodÃ¸","BodÃ¸, Norway","14,3817503","67,2844313","Defensive Midfield","FK BodÃ¸/Glimt","Eliteserien","True"
"223972","Patrick Pentz","1997-01-02","Austria","AUT","Austria","AUT","Salzburg","Salzburg, Austria","13,0464806","47,7981346","Goalkeeper","BrÃ¶ndby IF","Superliga","True"
"533295","Patrick Wimmer","2001-05-30","Austria","AUT","Austria","AUT","Tulln","Tulln, Austria","16,05179","48,3311702","Right Winger","VfL Wolfsburg","Bundesliga","True"
"242086","Patrik Schick","1996-01-24","Czechia","CZE","Czechia","CZE","Praha","Praha, Czech Republic","14,4212535","50,0874654","Centre-Forward","Bayer 04 Leverkusen","Bundesliga","True"
"962110","Pau CubarsÃ­","2007-01-22","Spain","ESP","Spain","ESP","Estanyol","Estanyol, Spain","2,7406459","41,9411518","Centre-Back","FC Barcelona","LaLiga","True"
"181921","Paul Izzo","1995-01-06","Australia","AUS","Australia","AUS","Adelaide","Adelaide, Australia","138,5999312","-34,9281805","Goalkeeper","Randers FC","Superliga","True"
"1064377","Paul Okon-Engstler","2005-01-24","Australia","AUS","Belgium","BEL","Gent","Gent, Belgium","3,7250121","51,0538286","Defensive Midfield","Sydney FC","A-League Men","True"
"1015401","Paul Reverson","2005-06-20","Ghana","GHA","Netherlands","NLD","Amsterdam","Amsterdam, Netherlands","4,8924534","52,3730796","Goalkeeper","Ajax Amsterdam II","Keuken Kampioen Divisie","False"
"900909","Paul Wanner","2005-12-23","Austria","AUT","Austria","AUT","Dornbirn","Dornbirn, Austria","9,7423762","47,4136351","Central Midfield","PSV Eindhoven","Eredivisie","True"
"500053","Pavel Sulc","2000-12-29","Czechia","CZE","Czechia","CZE","Karlovy Vary","Karlovy Vary, Czech Republic","12,8701437","50,2306216","Attacking Midfield","Olympique Lyon","Ligue 1","True"
"343044","Payam Niazmand","1995-04-06","Iran","IRN","Iran","IRN","Tehran","Tehran, Iran","51,3896004","35,6892523","Goalkeeper","Persepolis FC","Persian Gulf League","True"
"683840","Pedri","2002-11-25","Spain","ESP","Spain","ESP","Tegueste","Tegueste, Spain","-16,3357755","28,5180023","Central Midfield","FC Barcelona","LaLiga","True"
"228727","Pedro Miguel","1990-08-06","Qatar","QAT","Portugal","PRT","AlgueirÃ£oâMem ...","AlgueirÃ£oâMem ..., Portugal","-9,3491135","38,7859377","Centre-Back","Al-Sadd SC","Stars League","True"
"487465","Pedro Neto","2000-03-09","Portugal","PRT","Portugal","PRT","Viana do Castelo","Viana do Castelo, Portugal","-8,828277","41,6935131","Right Winger","FC Chelsea","Premier League","True"
"553875","Pedro Porro","1999-09-13","Spain","ESP","Spain","ESP","Don Benito","Don Benito, Spain","-5,8619466","38,9540269","Right-Back","Tottenham Hotspur","Premier League","True"
"659806","Pedro Vite","2002-03-09","Ecuador","ECU","Ecuador","ECU","Babahoyo","Babahoyo, Ecuador","-79,5068917","-1,8762599","Attacking Midfield","UNAM Pumas","Liga MX Apertura","True"
"349599","Pervis EstupiÃ±Ã¡n","1998-01-21","Ecuador","ECU","Ecuador","ECU","Esmeraldas","Esmeraldas, Ecuador","-79,3858867","0,7343619","Left-Back","AC Mailand","Serie A","True"
"387110","Petar Musa","1998-03-04","Croatia","HRV","Croatia","HRV","Zagreb","Zagreb, Croatia","15,9772795","45,8130967","Centre-Forward","FC Dallas","MLS","True"
"668207","Petar SuÄiÄ","2003-10-25","Croatia","HRV","Bosnia and Herz.","BIH","Livno","Livno, Bosnia-Herzegovina","17,0042416","43,8259136","Central Midfield","Inter Mailand","Serie A","True"
"225657","Philipp Lienhart","1996-07-11","Austria","AUT","Austria","AUT","Lilienfeld","Lilienfeld, Austria","15,5966191","48,0149797","Centre-Back","SC Freiburg","Bundesliga","True"
"127573","Phillipp Mwene","1994-01-29","Austria","AUT","Austria","AUT","Wien","Wien, Austria","16,3725042","48,2083537","Left-Back","1.FSV Mainz 05","Bundesliga","True"
"659813","Piero HincapiÃ©","2002-01-09","Ecuador","ECU","Ecuador","ECU","Esmeraldas","Esmeraldas, Ecuador","-79,3858867","0,7343619","Centre-Back","FC Arsenal","Premier League","True"
"734799","Prince Adu","2003-09-23","Ghana","GHA","Ghana","GHA","Sunyani","Sunyani, Ghana","-2,3309226","7,3384389","Centre-Forward","FC Viktoria Pilsen","Chance Liga","True"
"888785","Promise David","2001-07-03","Canada","CAN","Canada","CAN","Brampton, Ontario","Brampton, Ontario, Canada","-79,7599366","43,685832","Centre-Forward","Royale Union Saint Gilloise","Jupiler Pro League","True"
"420213","Quinten Timber","2001-06-17","Netherlands","NLD","Netherlands","NLD","Utrecht","Utrecht, Netherlands","5,1215634","52,0907006","Central Midfield","Olympique Marseille","Ligue 1","True"
"1075790","Raed Chikhaoui","2004-06-09","Tunisia","TUN","Tunisia","TUN","Sakiet Ezzit","Sakiet Ezzit, Tunisia","10,7613107","34,8023823","Centre-Back","US Monastir","Tunisian Ligue 1","True"
"357164","Rafael LeÃ£o","1999-06-10","Portugal","PRT","Portugal","PRT","Almada","Almada, Portugal","-9,1576301","38,6831302","Left Winger","AC Mailand","Serie A","True"
"864306","Rafik Belghali","2002-06-07","Algerije","ALG","Belgium","BEL","Leuven","Leuven, Belgium","4,7011675","50,879202","Right-Back","Hellas Verona","Serie A","True"
"188312","Ramin Rezaeian","1990-03-21","Iran","IRN","Iran","IRN","Sari, Mazandaran","Sari, Mazandaran, Iran","53,0602761","36,5537458","Right-Back","Foolad FC","Persian Gulf League","True"
"416660","Ramiz Zerrouki","1998-05-26","Algerije","ALG","Netherlands","NLD","Amsterdam","Amsterdam, Netherlands","4,8924534","52,3730796","Defensive Midfield","FC Twente Enschede","Eredivisie","True"
"745191","RamÃ³n Sosa","1999-08-31","Paraguay","PRY","Paraguay","PRY","MaracanÃ¡","MaracanÃ¡, Paraguay","-56,1197791","-24,1899734","Second Striker","SE Palmeiras SÃ£o Paulo","SÃ©rie A","True"
"284732","Ramy Bensebaini","1995-04-16","Algerije","ALG","Algeria","DZA","Constantine","Constantine, Algeria","6,6084281","36,3641642","Centre-Back","Borussia Dortmund","Bundesliga","True"
"172623","Ramy Rabia","1993-05-20","Egypt","EGY","Egypt","EGY","Kairo","Kairo, Egypt","31,2357257","30,0443879","Centre-Back","Al-Ain FC","UAE Pro League","True"
"124410","Rani Khedira","1994-01-27","Tunisia","TUN","Germany","DEU","Stuttgart","Stuttgart, Germany","9,1800132","48,7784485","Defensive Midfield","1.FC Union Berlin","Bundesliga","True"
"411295","Raphinha","1996-12-14","Brazil","BRA","Brazil","BRA","Porto Alegre","Porto Alegre, Brazil","-51,2303767","-30,0324999","Left Winger","FC Barcelona","LaLiga","True"
"206040","RaÃºl JimÃ©nez","1991-05-05","Mexico","MEX","Mexico","MEX","Tepeji del RÃ­o de ...","Tepeji del RÃ­o de ..., Mexico","-99,3558856","19,9110774","Centre-Forward","FC Fulham","Premier League","True"
"802855","RaÃºl Rangel","2000-02-25","Mexico","MEX","Mexico","MEX","ZapotlÃ¡n el Grande","ZapotlÃ¡n el Grande, Mexico","-103,510648","19,6973465","Goalkeeper","Deportivo Guadalajara","Liga MX Apertura","True"
"1012564","Rayan","2006-08-03","Brazil","BRA","Brazil","BRA","Rio de Janeiro","Rio de Janeiro, Brazil","-43,2093727","-22,9110137","Right Winger","AFC Bournemouth","Premier League","True"
"578391","Rayan AÃ¯t-Nouri","2001-06-06","Algerije","ALG","France","FRA","Montreuil-sous-Bois","Montreuil-sous-Bois, France","2,4412184","48,8623357","Left-Back","Manchester City","Premier League","True"
"607223","Rayan Cherki","2003-08-17","France","FRA","France","FRA","Lyon","Lyon, France","4,8320114","45,7578137","Attacking Midfield","Manchester City","Premier League","True"
"1273985","Rayan Elloumi","2007-09-17","Tunisia","TUN","Canada","CAN","St. Albert, Alberta","St. Albert, Alberta, Canada","-113,628845","53,633239","Centre-Forward","Vancouver Whitecaps FC","MLS","True"
"1143852","Rayyan Ahmed Al-Ali","2006-03-26","Qatar","QAT","Qatar","QAT","Doha","Doha, Qatar","51,5081812","25,3108807","Left-Back","Al-Gharafa SC","Stars League","False"
"217073","Rebin Sulaka","1992-04-12","Iraq","IRQ","Iraq","IRQ","Ankawa, Erbil","Ankawa, Erbil, Iraq","43,9972173","36,2325997","Centre-Back","Port FC","Thai League","True"
"913660","Redouane Halhal","2003-03-05","Morocco","MAR","France","FRA","Montpellier","Montpellier, France","3,8767337","43,6112422","Centre-Back","KV Mechelen","Jupiler Pro League","True"
"472423","Reece James","1999-12-08","England","ENG","England","ENG","London","London, England","-0,1277653","51,5074456","Right-Back","FC Chelsea","Premier League","True"
"1125037","Relebohile Mofokeng","2004-10-23","South Africa","ZAF","South Africa","ZAF","Sharpeville, ...","Sharpeville, ..., South Africa","27,8758333","-26,685","Left Winger","Orlando Pirates","Betway Premiership","True"
"148252","Remo Freuler","1992-04-15","Switzerland","CHE","Switzerland","CHE","Ennenda","Ennenda, Switzerland","9,0779218","47,033828","Central Midfield","FC Bologna","Serie A","True"
"805714","Renato Veiga","2003-07-29","Portugal","PRT","Portugal","PRT","Lisboa","Lisboa, Portugal","-9,1365919","38,7077507","Centre-Back","FC Villarreal","LaLiga","True"
"278145","Ricardo AdÃ©","1990-05-21","Haiti","HTI","Haiti","HTI","Saint-Marc","Saint-Marc, Haiti","-72,699511","19,1020269","Centre-Back","LDU Quito","LigaPro Serie A","True"
"258304","Ricardo Goss","1994-04-02","South Africa","ZAF","South Africa","ZAF","Durban, ...","Durban, ..., South Africa","31,009909","-29,861825","Goalkeeper","Siwelele Football Club","Betway Premiership","True"
"627207","Ricardo Pepi","2003-01-09","United States of America","USA","United States of America","USA","El Paso, Texas","El Paso, Texas, United States","-106,4870476","31,7601001","Centre-Forward","PSV Eindhoven","Eredivisie","True"
"86784","Ricardo RodrÃ­guez","1992-08-25","Switzerland","CHE","Switzerland","CHE","ZÃ¼rich","ZÃ¼rich, Switzerland","8,5410422","47,3744489","Left-Back","Real Betis Sevilla","LaLiga","True"
"735573","Richard RÃ­os","2000-06-02","Colombia","COL","Colombia","COL","VegachÃ­","VegachÃ­, Colombia","-74,7234644","6,8613372","Defensive Midfield","Benfica Lissabon","Liga Portugal","True"
"417348","Richie Laryea","1995-01-07","Canada","CAN","Canada","CAN","Toronto, Ontario","Toronto, Ontario, Canada","-79,3839347","43,6534817","Right-Back","Toronto FC","MLS","True"
"216443","Riechedly Bazoer","1996-10-12","CuraÃ§ao","CUW","Netherlands","NLD","Utrecht","Utrecht, Netherlands","5,1215634","52,0907006","Centre-Back","Konyaspor","SÃ¼per Lig","True"
"358504","Ritsu Doan","1998-06-16","Japan","JPN","Japan","JPN","Amagasaki, Hyogo","Amagasaki, Hyogo, Japan","135,4064015","34,7339783","Right Winger","Eintracht Frankfurt","Bundesliga","True"
"171424","Riyad Mahrez","1991-02-21","Algerije","ALG","France","FRA","Clichy","Clichy, France","2,30551","48,9026","Right Winger","Al-Ahli Dschidda","Saudi Pro League","True"
"353583","Roberto Alvarado","1998-09-07","Mexico","MEX","Mexico","MEX","Salamanca, ...","Salamanca, ..., Mexico","-101,166767","20,6511359","Right Winger","Deportivo Guadalajara","Liga MX Apertura","True"
"107318","Roberto FernÃ¡ndez","1988-03-29","Paraguay","PRY","Paraguay","PRY","AsunciÃ³n","AsunciÃ³n, Paraguay","-57,6343814","-25,2800459","Goalkeeper","Club Cerro PorteÃ±o","Primera DivisiÃ³n Apertura","True"
"166158","Roberto Lopes","1992-06-17","Cabo Verde","CPV","Ireland","IRL","Crumlin, Dublin","Crumlin, Dublin, Ireland","-6,3161673","53,3202316","Centre-Back","Shamrock Rovers","Premier Division","True"
"620217","Robin Hranac","2000-01-29","Czechia","CZE","Czechia","CZE","PlzeÅ","PlzeÅ, Czech Republic","13,3775249","49,7477415","Centre-Back","TSG 1899 Hoffenheim","Bundesliga","True"
"743515","Robin Risser","2004-12-02","France","FRA","France","FRA","Colmar","Colmar, France","7,3579641","48,0777517","Goalkeeper","RC Lens","Ligue 1","True"
"646991","Robin Roefs","2003-01-17","Netherlands","NLD","Netherlands","NLD","Heeswijk","Heeswijk, Netherlands","5,4679425","51,651268","Goalkeeper","AFC Sunderland","Premier League","True"
"157154","Roderick Miller","1992-04-03","Panama","PAN","Panama","PAN","Panama City","Panama City, Panama","-79,5341802","8,9714493","Centre-Back","Turan Tovuz","Premyer Liqa","True"
"357565","Rodri","1996-06-22","Spain","ESP","Spain","ESP","Madrid","Madrid, Spain","-3,703507","40,416782","Defensive Midfield","Manchester City","Premier League","True"
"189410","Rodrigo Aguirre","1994-10-01","Uruguay","URY","Uruguay","URY","Montevideo","Montevideo, Uruguay","-56,1913095","-34,9058916","Centre-Forward","Tigres UANL","Liga MX Apertura","True"
"354362","Rodrigo Bentancur","1997-06-25","Uruguay","URY","Uruguay","URY","Nueva Helvecia","Nueva Helvecia, Uruguay","-57,2336726","-34,2849689","Defensive Midfield","Tottenham Hotspur","Premier League","True"
"255901","Rodrigo De Paul","1994-05-24","Argentina","ARG","Argentina","ARG","SarandÃ­","SarandÃ­, Argentina","-58,3463289","-34,680758","Central Midfield","Inter Miami CF","MLS","True"
"606752","Rodrigo Zalazar","1999-08-12","Uruguay","URY","Spain","ESP","Albacete","Albacete, Spain","-1,8559154","38,9950921","Attacking Midfield","SC Braga","Liga Portugal","True"
"524481","Roger IbaÃ±ez","1998-11-23","Brazil","BRA","Brazil","BRA","Canela","Canela, Brazil","-50,8096844","-29,3636094","Centre-Back","Al-Ahli Dschidda","Saudi Pro League","True"
"346853","Romano Schmid","2000-01-27","Austria","AUT","Austria","AUT","Graz","Graz, Austria","15,4382786","47,0708678","Attacking Midfield","SV Werder Bremen","Bundesliga","True"
"96341","Romelu Lukaku","1993-05-13","Belgium","BEL","Belgium","BEL","Antwerpen","Antwerpen, Belgium","4,3997081","51,2211097","Centre-Forward","SSC Neapel","Serie A","True"
"480267","Ronald Araujo","1999-03-07","Uruguay","URY","Uruguay","URY","Rivera","Rivera, Uruguay","-55,5408151","-30,900058","Centre-Back","FC Barcelona","LaLiga","True"
"175577","Ronwen Williams","1992-01-21","South Africa","ZAF","South Africa","ZAF","Port Elizabeth, ...","Port Elizabeth, ..., South Africa","25,6186731","-33,9618598","Goalkeeper","Mamelodi Sundowns FC","Betway Premiership","True"
"273879","Roozbeh Cheshmi","1993-07-24","Iran","IRN","Iran","IRN","Tehran","Tehran, Iran","51,3896004","35,6892523","Defensive Midfield","Esteghlal FC","Persian Gulf League","True"
"401029","Roshon van Eijma","1998-06-09","CuraÃ§ao","CUW","Netherlands","NLD","Tilburg","Tilburg, Netherlands","5,0660616","51,5856185","Centre-Back","RKC Waalwijk","Keuken Kampioen Divisie","True"
"447995","Ross Stewart","1996-07-11","Scotland","SCO","Scotland","SCO","Irvine","Irvine, Scotland","-4,6696399","55,6131309","Centre-Forward","FC Southampton","Championship","True"
"258004","RÃºben Dias","1997-05-14","Portugal","PRT","Portugal","PRT","Amadora","Amadora, Portugal","-9,2365233","38,758959","Centre-Back","Manchester City","Premier League","True"
"225161","RÃºben Neves","1997-03-13","Portugal","PRT","Portugal","PRT","Santa Maria da Feira","Santa Maria da Feira, Portugal","-8,5426688","40,9254179","Defensive Midfield","Al-Hilal Riad","Saudi Pro League","True"
"536520","Ruben Providence","2001-07-07","Haiti","HTI","France","FRA","Lagny-sur-Marne","Lagny-sur-Marne, France","2,7056056","48,8773018","Left Winger","Almere City FC","Keuken Kampioen Divisie","True"
"345886","RubÃ©n Vargas","1998-08-05","Switzerland","CHE","Switzerland","CHE","Adligenswil","Adligenswil, Switzerland","8,368244","47,070535","Left Winger","FC Sevilla","LaLiga","True"
"234811","Rui Silva","1994-02-07","Portugal","PRT","Portugal","PRT","Maia","Maia, Portugal","-8,6299982","41,2373456","Goalkeeper","Sporting Lissabon","Liga Portugal","True"
"754040","Ruslanbek Jiyanov","2001-06-05","Uzbekistan","UZB","Uzbekistan","UZB","Tashkent","Tashkent, Uzbekistan","69,2787079","41,3123363","Left Winger","Navbahor Namangan","Superliga Uzbekistan","False"
"288883","Rustam Ashurmatov","1996-07-07","Uzbekistan","UZB","Uzbekistan","UZB","Kokand","Kokand, Uzbekistan","70,9473889","40,5408463","Centre-Back","Esteghlal FC","Persian Gulf League","True"
"188077","Ryan Christie","1995-02-22","Scotland","SCO","Scotland","SCO","Inverness","Inverness, Scotland","-4,225739","57,4790124","Central Midfield","AFC Bournemouth","Premier League","True"
"478573","Ryan Gravenberch","2002-05-16","Netherlands","NLD","Netherlands","NLD","Amsterdam","Amsterdam, Netherlands","4,8924534","52,3730796","Defensive Midfield","FC Liverpool","Premier League","True"
"111627","Ryan Mendes","1990-01-08","Cabo Verde","CPV","Cabo Verde","CPV","Fogo","Fogo, Cape Verde","-24,3935594","14,9321822","Left Winger","76 Igdir Belediye Spor","1.Lig","True"
"203357","Ryan Thomas","1994-12-20","New Zealand","NZL","New Zealand","NZL","Te Puke","Te Puke, New Zealand","176,3270238","-37,7853294","Defensive Midfield","PEC Zwolle","Eredivisie","True"
"295381","Sabri Ben Hessen","1996-06-13","Tunisia","TUN","Tunisia","TUN","Sfax","Sfax, Tunisia","10,7604024","34,7394361","Goalkeeper","Etoile Sportive du Sahel","Tunisian Ligue 1","True"
"200512","Sadio ManÃ©","1992-04-10","Senegal","SEN","Senegal","SEN","Bambali, SÃ©dhiou","Bambali, SÃ©dhiou, Senegal","-15,4529962","12,655907","Left Winger","Al-Nasr Riad","Saudi Pro League","True"
"561481","Saed Al-Rosan","1997-02-01","Jordan","JOR","Jordan","JOR","Jordan","Jordan","36,941628","31,1667049","Centre-Back","Al-Hussein SC (Irbid)","Jordanian Pro League","True"
"249271","Saeed Ezatolahi","1996-10-01","Iran","IRN","Iran","IRN","Bandar Anzali, Gilan","Bandar Anzali, Gilan, Iran","49,4685904","37,4716356","Defensive Midfield","FC Shabab Al-Ahli Dubai","UAE Pro League","True"
"632912","Salah Zakaria","1999-04-24","Qatar","QAT","Egypt","EGY","Al-Sharqiyah","Al-Sharqiyah, Egypt","31,7893739","30,6332775","Goalkeeper","Al-Duhail SC","Stars League","True"
"658807","Saleem Obaid","1992-01-17","Jordan","JOR","Jordan","JOR","Amman","Amman, Jordan","35,9239625","31,9515694","Centre-Back","Al-Hussein SC (Irbid)","Jordanian Pro League","True"
"242267","Saleh Al-Shehri","1993-11-01","Saudi Arabia","SAU","Saudi Arabia","SAU","Wadi Addawasir","Wadi Addawasir, Saudi Arabia","42,3528328","25,6242618","Centre-Forward","Al-Ittihad Dschidda","Saudi Pro League","True"
"697155","Saleh Hardani","1998-12-26","Iran","IRN","Iran","IRN","Bahmaei, Khuzestan","Bahmaei, Khuzestan, Iran","49,0058885","31,5563051","Right-Back","Esteghlal FC","Persian Gulf League","True"
"195332","Salem Al-Dawsari","1991-08-19","Saudi Arabia","SAU","Saudi Arabia","SAU","Wadi ad-Dawasir","Wadi ad-Dawasir, Saudi Arabia","44,799553","20,4602516","Left Winger","Al-Hilal Riad","Saudi Pro League","True"
"244940","Salih Ãzcan","1998-01-11","Turkey","TUR","Germany","DEU","KÃ¶ln","KÃ¶ln, Germany","6,959974","50,938361","Defensive Midfield","Borussia Dortmund","Bundesliga","True"
"204294","Saman Ghoddos","1993-09-06","Iran","IRN","Sweden","SWE","MalmÃ¶","MalmÃ¶, Sweden","13,0001566","55,6052931","Attacking Midfield","Al Ittihad Kalba Sports Club","UAE Pro League","True"
"710969","Samed Bazdar","2004-01-31","Bosnia and Herz.","BIH","Serbia","SRB","Novi Pazar","Novi Pazar, Serbia and Montenegro","20,518057","43,1406913","Centre-Forward","Jagiellonia Bialystok","Ekstraklasa","True"
"295024","Samet Akaydin","1994-03-13","Turkey","TUR","Turkey","TUR","Trabzon","Trabzon, TÃ¼rkiye","39,7301463","41,0054605","Centre-Back","Caykur Rizespor","SÃ¼per Lig","True"
"668167","Samir Chergui","1999-02-06","Algerije","ALG","France","FRA","Arpajon","Arpajon, France","2,4570176","44,9034428","Centre-Back","Paris FC","Ligue 1","True"
"1130514","Samir El Mourabet","2005-10-06","Morocco","MAR","France","FRA","Strasbourg","Strasbourg, France","7,7507127","48,584614","Central Midfield","RC StraÃburg Alsace","Ligue 1","True"
"657430","SamÃº Costa","2000-11-27","Portugal","PRT","Portugal","PRT","Aveiro","Aveiro, Portugal","-8,6537841","40,640496","Defensive Midfield","RCD Mallorca","LaLiga","True"
"353403","Samuel Moutoussamy","1996-08-12","Dem. Rep. Congo","COD","France","FRA","Paris","Paris, France","2,320041","48,8588897","Central Midfield","Atromitos Athen","Super League 1","True"
"1175086","Samukele Kabini","2004-03-15","South Africa","ZAF","South Africa","ZAF","Thembalethu","Thembalethu, Thembisile Hani, South Africa","28,7783333","-25,41","Left-Back","Molde FK","Eliteserien","True"
"333014","Sander Berge","1998-02-14","Norway","NOR","Norway","NOR","BÃ¦rum","BÃ¦rum, Norway","10,4997108","59,9289639","Defensive Midfield","FC Fulham","Premier League","True"
"549378","Sander Tangvik","2002-11-29","Norway","NOR","Norway","NOR","Trondheim","Trondheim, Norway","10,3952118","63,4304475","Goalkeeper","Hamburger SV","Bundesliga","True"
