Entity,Code,Year,Men,Women
Eswatini,SWZ,1974,170.45262,159.88339
Eswatini,SWZ,1975,170.46031,159.8568
Eswatini,SWZ,1976,170.4589,159.82355
Eswatini,SWZ,1977,170.44545,159.78336
Eswatini,SWZ,1978,170.41891,159.73683
Eswatini,SWZ,1979,170.37906,159.68402
Eswatini,SWZ,1980,170.32597,159.62775
Eswatini,SWZ,1981,170.26036,159.57019
Eswatini,SWZ,1982,170.18253,159.51274
Eswatini,SWZ,1983,170.0911,159.45605
Eswatini,SWZ,1984,169.98672,159.39952
Eswatini,SWZ,1985,169.86903,159.34216
Eswatini,SWZ,1986,169.73892,159.28362
Eswatini,SWZ,1987,169.59705,159.22305
Eswatini,SWZ,1988,169.44586,159.16043
Eswatini,SWZ,1989,169.28816,159.09683
Eswatini,SWZ,1990,169.12576,159.03197
Eswatini,SWZ,1991,168.96083,158.96716
Eswatini,SWZ,1992,168.79501,158.902
Eswatini,SWZ,1993,168.62889,158.83615
Eswatini,SWZ,1994,168.46329,158.76926
Eswatini,SWZ,1995,168.29752,158.70236
Eswatini,SWZ,1996,168.13159,158.63557
Ethiopia,ETH,1896,161.2782,152.17166
Ethiopia,ETH,1897,161.38474,152.27385
Ethiopia,ETH,1898,161.4912,152.37614
Ethiopia,ETH,1899,161.59756,152.47845
Ethiopia,ETH,1900,161.704,152.58069
Ethiopia,ETH,1901,161.8106,152.68279
Ethiopia,ETH,1902,161.91777,152.7841
Ethiopia,ETH,1903,162.02498,152.88449
Ethiopia,ETH,1904,162.13258,152.98358
Ethiopia,ETH,1905,162.24068,153.0814
Ethiopia,ETH,1906,162.34879,153.17761
Ethiopia,ETH,1907,162.45743,153.2727
Ethiopia,ETH,1908,162.56671,153.36687
Ethiopia,ETH,1909,162.6762,153.45996
Ethiopia,ETH,1910,162.78674,153.55273
Ethiopia,ETH,1911,162.8991,153.64557
Ethiopia,ETH,1912,163.01363,153.73889
Ethiopia,ETH,1913,163.13042,153.8327
Ethiopia,ETH,1914,163.24878,153.92734
Ethiopia,ETH,1915,163.36887,154.02303
Ethiopia,ETH,1916,163.49075,154.11923
Ethiopia,ETH,1917,163.61368,154.21645
Ethiopia,ETH,1918,163.73782,154.31413
Ethiopia,ETH,1919,163.86203,154.41156
Ethiopia,ETH,1920,163.98589,154.50871
Ethiopia,ETH,1921,164.10857,154.60509
Ethiopia,ETH,1922,164.22975,154.7
Ethiopia,ETH,1923,164.34973,154.79208
Ethiopia,ETH,1924,164.46931,154.88232
Ethiopia,ETH,1925,164.59042,154.97227
Ethiopia,ETH,1926,164.71477,155.06181
Ethiopia,ETH,1927,164.84334,155.15138
Ethiopia,ETH,1928,164.97614,155.24118
Ethiopia,ETH,1929,165.1126,155.33154
Ethiopia,ETH,1930,165.25177,155.42189
Ethiopia,ETH,1931,165.39268,155.51155
Ethiopia,ETH,1932,165.53363,155.60086
Ethiopia,ETH,1933,165.67546,155.6904
Ethiopia,ETH,1934,165.81775,155.781
Ethiopia,ETH,1935,165.95988,155.87204
Ethiopia,ETH,1936,166.10071,155.9635
Ethiopia,ETH,1937,166.23946,156.05467
Ethiopia,ETH,1938,166.37572,156.14426
Ethiopia,ETH,1939,166.50867,156.2321
Ethiopia,ETH,1940,166.6389,156.31729
Ethiopia,ETH,1941,166.76683,156.39926
Ethiopia,ETH,1942,166.89293,156.47827
Ethiopia,ETH,1943,167.0184,156.55498
Ethiopia,ETH,1944,167.14333,156.62984
Ethiopia,ETH,1945,167.26674,156.70224
Ethiopia,ETH,1946,167.38914,156.77275
Ethiopia,ETH,1947,167.50888,156.84128
Ethiopia,ETH,1948,167.62624,156.9068
Ethiopia,ETH,1949,167.74031,156.97006
Ethiopia,ETH,1950,167.85031,157.03201
Ethiopia,ETH,1951,167.9553,157.0914
Ethiopia,ETH,1952,168.05402,157.14641
Ethiopia,ETH,1953,168.1469,157.19623
Ethiopia,ETH,1954,168.23376,157.23996
Ethiopia,ETH,1955,168.31514,157.27716
Ethiopia,ETH,1956,168.39108,157.3078
Ethiopia,ETH,1957,168.46286,157.33252
Ethiopia,ETH,1958,168.53079,157.35208
Ethiopia,ETH,1959,168.5941,157.36623
Ethiopia,ETH,1960,168.65314,157.37477
Ethiopia,ETH,1961,168.70613,157.37762
Ethiopia,ETH,1962,168.75182,157.37473
Ethiopia,ETH,1963,168.78839,157.36446
Ethiopia,ETH,1964,168.81422,157.34598
Ethiopia,ETH,1965,168.83032,157.31973
Ethiopia,ETH,1966,168.8385,157.2868
Ethiopia,ETH,1967,168.83951,157.24858
Ethiopia,ETH,1968,168.83548,157.20525
Ethiopia,ETH,1969,168.82837,157.15712
Ethiopia,ETH,1970,168.81949,157.10472
Ethiopia,ETH,1971,168.80905,157.04861
Ethiopia,ETH,1972,168.7973,156.98978
Ethiopia,ETH,1973,168.78548,156.92924
Ethiopia,ETH,1974,168.7726,156.86823
Ethiopia,ETH,1975,168.75713,156.80643
Ethiopia,ETH,1976,168.7363,156.74332
Ethiopia,ETH,1977,168.70732,156.67941
Ethiopia,ETH,1978,168.66916,156.61488
Ethiopia,ETH,1979,168.62106,156.54982
Ethiopia,ETH,1980,168.56294,156.48598
Ethiopia,ETH,1981,168.49435,156.42442
Ethiopia,ETH,1982,168.41475,156.36697
Ethiopia,ETH,1983,168.32227,156.31345
Ethiopia,ETH,1984,168.21674,156.26332
Ethiopia,ETH,1985,168.097,156.21523
Ethiopia,ETH,1986,167.96346,156.16837
Ethiopia,ETH,1987,167.81586,156.12144
Ethiopia,ETH,1988,167.65688,156.07416
Ethiopia,ETH,1989,167.48944,156.02771
Ethiopia,ETH,1990,167.31522,155.98119
Ethiopia,ETH,1991,167.13672,155.93567
Ethiopia,ETH,1992,166.95631,155.89056
Ethiopia,ETH,1993,166.77495,155.84557
Ethiopia,ETH,1994,166.59357,155.80046
Ethiopia,ETH,1995,166.41252,155.75539
Ethiopia,ETH,1996,166.2315,155.71024
Europe and Central Asia,,1896,165.7233,153.1882
Europe and Central Asia,,1897,165.8518,153.3516
Europe and Central Asia,,1898,165.9805,153.5154
Europe and Central Asia,,1899,166.1094,153.6791
Europe and Central Asia,,1900,166.2382,153.843
Europe and Central Asia,,1901,166.3673,154.0066
Europe and Central Asia,,1902,166.497,154.1699
Europe and Central Asia,,1903,166.6268,154.3326
Europe and Central Asia,,1904,166.7569,154.4944
Europe and Central Asia,,1905,166.8871,154.6554
Europe and Central Asia,,1906,167.0172,154.8158
Europe and Central Asia,,1907,167.148,154.976
Europe and Central Asia,,1908,167.2801,155.136
Europe and Central Asia,,1909,167.4137,155.296
Europe and Central Asia,,1910,167.5495,155.4573
Europe and Central Asia,,1911,167.6888,155.6209
Europe and Central Asia,,1912,167.8321,155.7878
Europe and Central Asia,,1913,167.9791,155.9581
Europe and Central Asia,,1914,168.129,156.1317
Europe and Central Asia,,1915,168.2817,156.3087
Europe and Central Asia,,1916,168.4361,156.4885
Europe and Central Asia,,1917,168.5918,156.6706
Europe and Central Asia,,1918,168.7479,156.8538
Europe and Central Asia,,1919,168.903,157.0366
Europe and Central Asia,,1920,169.0565,157.2184
Europe and Central Asia,,1921,169.2076,157.3983
Europe and Central Asia,,1922,169.3552,157.5759
Europe and Central Asia,,1923,169.4991,157.7499
Europe and Central Asia,,1924,169.6401,157.9206
Europe and Central Asia,,1925,169.7806,158.0896
Europe and Central Asia,,1926,169.9219,158.2568
Europe and Central Asia,,1927,170.0659,158.4224
Europe and Central Asia,,1928,170.2131,158.5868
Europe and Central Asia,,1929,170.3634,158.75
Europe and Central Asia,,1930,170.5165,158.9122
Europe and Central Asia,,1931,170.6714,159.0718
Europe and Central Asia,,1932,170.8271,159.2295
Europe and Central Asia,,1933,170.9843,159.3864
Europe and Central Asia,,1934,171.1435,159.5436
Europe and Central Asia,,1935,171.3042,159.7009
Europe and Central Asia,,1936,171.4649,159.8578
Europe and Central Asia,,1937,171.6241,160.0129
Europe and Central Asia,,1938,171.7812,160.1647
Europe and Central Asia,,1939,171.936,160.3121
Europe and Central Asia,,1940,172.0884,160.4536
Europe and Central Asia,,1941,172.2389,160.5883
Europe and Central Asia,,1942,172.3896,160.7167
Europe and Central Asia,,1943,172.5424,160.8398
Europe and Central Asia,,1944,172.6973,160.9593
Europe and Central Asia,,1945,172.8545,161.0762
Europe and Central Asia,,1946,173.015,161.1915
Europe and Central Asia,,1947,173.1779,161.3056
Europe and Central Asia,,1948,173.3433,161.4185
Europe and Central Asia,,1949,173.5099,161.5308
Europe and Central Asia,,1950,173.677,161.6437
Europe and Central Asia,,1951,173.8431,161.7572
Europe and Central Asia,,1952,174.0078,161.871
Europe and Central Asia,,1953,174.1713,161.9855
Europe and Central Asia,,1954,174.3336,162.1006
Europe and Central Asia,,1955,174.4943,162.2168
Europe and Central Asia,,1956,174.6525,162.3336
Europe and Central Asia,,1957,174.8094,162.4515
Europe and Central Asia,,1958,174.9653,162.5706
Europe and Central Asia,,1959,175.1196,162.6903
Europe and Central Asia,,1960,175.2717,162.8101
Europe and Central Asia,,1961,175.4211,162.929
Europe and Central Asia,,1962,175.5659,163.0454
Europe and Central Asia,,1963,175.7041,163.1565
Europe and Central Asia,,1964,175.8332,163.2601
Europe and Central Asia,,1965,175.9537,163.3552
Europe and Central Asia,,1966,176.0667,163.4416
Europe and Central Asia,,1967,176.1737,163.5206
Europe and Central Asia,,1968,176.2756,163.5922
Europe and Central Asia,,1969,176.374,163.6574
Europe and Central Asia,,1970,176.4689,163.716
Europe and Central Asia,,1971,176.5599,163.7687
Europe and Central Asia,,1972,176.6463,163.8157
Europe and Central Asia,,1973,176.7276,163.8576
Europe and Central Asia,,1974,176.8029,163.8946
Europe and Central Asia,,1975,176.8711,163.9265
Europe and Central Asia,,1976,176.9315,163.9531
Europe and Central Asia,,1977,176.9829,163.974
Europe and Central Asia,,1978,177.0255,163.9897
Europe and Central Asia,,1979,177.0603,164.0011
Europe and Central Asia,,1980,177.0891,164.0106
Europe and Central Asia,,1981,177.1143,164.0195
Europe and Central Asia,,1982,177.1369,164.0291
Europe and Central Asia,,1983,177.1566,164.0402
Europe and Central Asia,,1984,177.1733,164.0519
Europe and Central Asia,,1985,177.186,164.0635
Europe and Central Asia,,1986,177.195,164.0741
Europe and Central Asia,,1987,177.2006,164.0829
Europe and Central Asia,,1988,177.2036,164.0892
Europe and Central Asia,,1989,177.2053,164.0934
Europe and Central Asia,,1990,177.2062,164.0956
Europe and Central Asia,,1991,177.2073,164.0973
Europe and Central Asia,,1992,177.2088,164.0987
Europe and Central Asia,,1993,177.2108,164.1
Europe and Central Asia,,1994,177.2126,164.1011
Europe and Central Asia,,1995,177.2146,164.1023
Europe and Central Asia,,1996,177.2165,164.1035
Fiji,FJI,1896,168.6023,153.47374
Fiji,FJI,1897,168.65404,153.64879
Fiji,FJI,1898,168.70624,153.82437
Fiji,FJI,1899,168.75888,153.99966
Fiji,FJI,1900,168.81229,154.17464
Fiji,FJI,1901,168.86642,154.34857
Fiji,FJI,1902,168.92155,154.52138
Fiji,FJI,1903,168.97783,154.69205
Fiji,FJI,1904,169.03554,154.86014
Fiji,FJI,1905,169.0939,155.02585
Fiji,FJI,1906,169.15338,155.18889
Fiji,FJI,1907,169.21455,155.34885
Fiji,FJI,1908,169.27759,155.50621
Fiji,FJI,1909,169.34196,155.66103
Fiji,FJI,1910,169.40834,155.814
Fiji,FJI,1911,169.47754,155.96535
Fiji,FJI,1912,169.54984,156.11557
Fiji,FJI,1913,169.62494,156.2643
Fiji,FJI,1914,169.70203,156.41203
Fiji,FJI,1915,169.78119,156.55887
Fiji,FJI,1916,169.86201,156.70471
Fiji,FJI,1917,169.94453,156.84941
Fiji,FJI,1918,170.02849,156.99295
Fiji,FJI,1919,170.112,157.13521
Fiji,FJI,1920,170.19449,157.27626
Fiji,FJI,1921,170.27515,157.41525
Fiji,FJI,1922,170.35323,157.55212
Fiji,FJI,1923,170.42856,157.68643
Fiji,FJI,1924,170.50069,157.81822
Fiji,FJI,1925,170.57135,157.94902
Fiji,FJI,1926,170.64137,158.07973
Fiji,FJI,1927,170.71182,158.20955
Fiji,FJI,1928,170.78271,158.3387
Fiji,FJI,1929,170.85419,158.46667
Fiji,FJI,1930,170.92567,158.59364
Fiji,FJI,1931,170.99667,158.7188
Fiji,FJI,1932,171.0666,158.84172
Fiji,FJI,1933,171.13712,158.96336
Fiji,FJI,1934,171.20876,159.08437
Fiji,FJI,1935,171.28236,159.20535
Fiji,FJI,1936,171.35776,159.32614
Fiji,FJI,1937,171.43533,159.44684
Fiji,FJI,1938,171.51498,159.56721
Fiji,FJI,1939,171.59697,159.68684
Fiji,FJI,1940,171.68192,159.80502
Fiji,FJI,1941,171.7707,159.92203
Fiji,FJI,1942,171.86528,160.03821
Fiji,FJI,1943,171.96736,160.155
Fiji,FJI,1944,172.07594,160.27284
Fiji,FJI,1945,172.19112,160.3915
Fiji,FJI,1946,172.31224,160.51106
Fiji,FJI,1947,172.43773,160.6311
Fiji,FJI,1948,172.56664,160.75089
Fiji,FJI,1949,172.69759,160.87021
Fiji,FJI,1950,172.82993,160.98932
Fiji,FJI,1951,172.96176,161.1079
Fiji,FJI,1952,173.0923,161.22493
Fiji,FJI,1953,173.22087,161.34004
Fiji,FJI,1954,173.3468,161.45328
Fiji,FJI,1955,173.47037,161.56404
Fiji,FJI,1956,173.59076,161.67209
Fiji,FJI,1957,173.70921,161.77823
Fiji,FJI,1958,173.82495,161.88205
Fiji,FJI,1959,173.93724,161.98291
Fiji,FJI,1960,174.04526,162.08075
Fiji,FJI,1961,174.14778,162.17514
Fiji,FJI,1962,174.24373,162.26485
Fiji,FJI,1963,174.33113,162.34883
Fiji,FJI,1964,174.40828,162.42531
Fiji,FJI,1965,174.47476,162.49318
Fiji,FJI,1966,174.53156,162.55263
Fiji,FJI,1967,174.57976,162.60446
Fiji,FJI,1968,174.62103,162.64844
Fiji,FJI,1969,174.6572,162.6849
Fiji,FJI,1970,174.6889,162.7138
Fiji,FJI,1971,174.7162,162.73515
Fiji,FJI,1972,174.73958,162.74927
Fiji,FJI,1973,174.75896,162.75623
Fiji,FJI,1974,174.77376,162.7568
Fiji,FJI,1975,174.78365,162.75041
Fiji,FJI,1976,174.78773,162.73663
Fiji,FJI,1977,174.78468,162.71484
Fiji,FJI,1978,174.7745,162.68593
Fiji,FJI,1979,174.75797,162.65057
Fiji,FJI,1980,174.73581,162.61072
Fiji,FJI,1981,174.70906,162.56772
Fiji,FJI,1982,174.6782,162.52213
Fiji,FJI,1983,174.6428,162.47487
Fiji,FJI,1984,174.60298,162.42561
Fiji,FJI,1985,174.55804,162.37393
Fiji,FJI,1986,174.50824,162.31952
Fiji,FJI,1987,174.45377,162.26216
Fiji,FJI,1988,174.39581,162.20178
Fiji,FJI,1989,174.33566,162.13977
Fiji,FJI,1990,174.274,162.0762
Fiji,FJI,1991,174.21135,162.01231
Fiji,FJI,1992,174.14928,161.94838
Fiji,FJI,1993,174.08736,161.88463
Fiji,FJI,1994,174.02557,161.82089
Fiji,FJI,1995,173.9638,161.75691
Fiji,FJI,1996,173.90164,161.69293
Finland,FIN,1896,167.74445,153.92863
Finland,FIN,1897,167.87392,154.09903
Finland,FIN,1898,168.00386,154.26962
Finland,FIN,1899,168.13356,154.44046
Finland,FIN,1900,168.26315,154.61136
Finland,FIN,1901,168.39317,154.78249
Finland,FIN,1902,168.5241,154.9538
Finland,FIN,1903,168.65509,155.12407
Finland,FIN,1904,168.78638,155.29346
Finland,FIN,1905,168.91782,155.46208
Finland,FIN,1906,169.04874,155.6306
Finland,FIN,1907,169.18028,155.7992
Finland,FIN,1908,169.31354,155.9683
Finland,FIN,1909,169.44853,156.1384
Finland,FIN,1910,169.58644,156.31102
Finland,FIN,1911,169.72914,156.4881
Finland,FIN,1912,169.87794,156.67064
Finland,FIN,1913,170.03177,156.85823
Finland,FIN,1914,170.19014,157.05095
Finland,FIN,1915,170.3518,157.24826
Finland,FIN,1916,170.5154,157.44893
Finland,FIN,1917,170.6796,157.65144
Finland,FIN,1918,170.8431,157.85413
Finland,FIN,1919,171.00516,158.05524
Finland,FIN,1920,171.16557,158.25412
Finland,FIN,1921,171.32463,158.45053
Finland,FIN,1922,171.48193,158.6448
Finland,FIN,1923,171.63747,158.83574
Finland,FIN,1924,171.79321,159.02417
Finland,FIN,1925,171.95294,159.2129
Finland,FIN,1926,172.11874,159.40198
Finland,FIN,1927,172.29268,159.59177
Finland,FIN,1928,172.47589,159.78296
Finland,FIN,1929,172.66716,159.97574
Finland,FIN,1930,172.8661,160.16985
Finland,FIN,1931,173.07072,160.36339
Finland,FIN,1932,173.27933,160.55809
Finland,FIN,1933,173.4928,160.7563
Finland,FIN,1934,173.7102,160.95923
Finland,FIN,1935,173.9285,161.16629
Finland,FIN,1936,174.14339,161.37596
Finland,FIN,1937,174.35187,161.58472
Finland,FIN,1938,174.55188,161.78915
Finland,FIN,1939,174.74239,161.98618
Finland,FIN,1940,174.92284,162.17236
Finland,FIN,1941,175.09409,162.34563
Finland,FIN,1942,175.2582,162.5067
Finland,FIN,1943,175.41867,162.65686
Finland,FIN,1944,175.57693,162.79846
Finland,FIN,1945,175.73483,162.9338
Finland,FIN,1946,175.8948,163.0652
Finland,FIN,1947,176.05692,163.19426
Finland,FIN,1948,176.22185,163.32214
Finland,FIN,1949,176.38904,163.45042
Finland,FIN,1950,176.5582,163.58086
Finland,FIN,1951,176.72803,163.71342
Finland,FIN,1952,176.89856,163.84799
Finland,FIN,1953,177.07077,163.98509
Finland,FIN,1954,177.24403,164.12543
Finland,FIN,1955,177.41623,164.26974
Finland,FIN,1956,177.585,164.41743
Finland,FIN,1957,177.7509,164.56903
Finland,FIN,1958,177.9135,164.72346
Finland,FIN,1959,178.0717,164.87906
Finland,FIN,1960,178.22514,165.0338
Finland,FIN,1961,178.37326,165.18637
Finland,FIN,1962,178.51419,165.33342
Finland,FIN,1963,178.64613,165.47069
Finland,FIN,1964,178.76619,165.59564
Finland,FIN,1965,178.87556,165.70674
Finland,FIN,1966,178.97623,165.8037
Finland,FIN,1967,179.07082,165.88812
Finland,FIN,1968,179.16087,165.96083
Finland,FIN,1969,179.24709,166.02411
Finland,FIN,1970,179.32986,166.0776
Finland,FIN,1971,179.40878,166.12262
Finland,FIN,1972,179.48317,166.15953
Finland,FIN,1973,179.55083,166.1891
Finland,FIN,1974,179.61,166.2112
Finland,FIN,1975,179.65968,166.22585
Finland,FIN,1976,179.69937,166.2325
Finland,FIN,1977,179.72865,166.23093
Finland,FIN,1978,179.74782,166.22144
Finland,FIN,1979,179.75896,166.20508
Finland,FIN,1980,179.76454,166.18546
Finland,FIN,1981,179.76703,166.16447
Finland,FIN,1982,179.76758,166.1444
Finland,FIN,1983,179.76566,166.12726
Finland,FIN,1984,179.76064,166.11145
Finland,FIN,1985,179.7522,166.09653
Finland,FIN,1986,179.74094,166.0818
Finland,FIN,1987,179.72667,166.0668
Finland,FIN,1988,179.7108,166.05003
Finland,FIN,1989,179.69453,166.03206
Finland,FIN,1990,179.67784,166.01273
Finland,FIN,1991,179.66183,165.99352
Finland,FIN,1992,179.64674,165.97455
Finland,FIN,1993,179.6325,165.95554
Finland,FIN,1994,179.61835,165.93613
Finland,FIN,1995,179.60446,165.91698
Finland,FIN,1996,179.5909,165.8977
France,FRA,1896,166.41232,155.34193
France,FRA,1897,166.50378,155.42825
France,FRA,1898,166.59547,155.5147
France,FRA,1899,166.68742,155.60117
France,FRA,1900,166.77928,155.68773
France,FRA,1901,166.87221,155.77435
France,FRA,1902,166.96613,155.86122
France,FRA,1903,167.0598,155.94772
France,FRA,1904,167.15381,156.0336
France,FRA,1905,167.24846,156.11987
France,FRA,1906,167.34398,156.20648
France,FRA,1907,167.44098,156.2945
France,FRA,1908,167.54117,156.38419
France,FRA,1909,167.64514,156.47662
France,FRA,1910,167.75371,156.5734
France,FRA,1911,167.86864,156.67642
France,FRA,1912,167.99168,156.78648
France,FRA,1913,168.12222,156.90367
France,FRA,1914,168.25941,157.0286
France,FRA,1915,168.40286,157.16115
France,FRA,1916,168.5519,157.30087
France,FRA,1917,168.70602,157.44629
France,FRA,1918,168.86427,157.59619
France,FRA,1919,169.02533,157.74916
France,FRA,1920,169.1884,157.9046
France,FRA,1921,169.35307,158.06108
France,FRA,1922,169.51765,158.21776
France,FRA,1923,169.68015,158.37236
France,FRA,1924,169.84085,158.525
France,FRA,1925,170.0008,158.6766
France,FRA,1926,170.15996,158.82669
France,FRA,1927,170.31859,158.97493
France,FRA,1928,170.47652,159.12059
France,FRA,1929,170.63313,159.26367
France,FRA,1930,170.78877,159.40375
France,FRA,1931,170.94324,159.53917
France,FRA,1932,171.09583,159.67032
France,FRA,1933,171.24892,159.7987
France,FRA,1934,171.4048,159.92632
France,FRA,1935,171.56389,160.05367
France,FRA,1936,171.72386,160.18056
France,FRA,1937,171.8832,160.30598
France,FRA,1938,172.04155,160.42839
France,FRA,1939,172.19759,160.5463
France,FRA,1940,172.35036,160.65779
France,FRA,1941,172.49997,160.76202
France,FRA,1942,172.64827,160.86037
France,FRA,1943,172.79839,160.95442
France,FRA,1944,172.95107,161.04692
France,FRA,1945,173.10724,161.1389
France,FRA,1946,173.26819,161.23154
France,FRA,1947,173.43294,161.32639
France,FRA,1948,173.60193,161.42384
France,FRA,1949,173.77313,161.52417
France,FRA,1950,173.946,161.62878
France,FRA,1951,174.118,161.73737
France,FRA,1952,174.28839,161.8499
France,FRA,1953,174.45816,161.96663
France,FRA,1954,174.62747,162.08769
France,FRA,1955,174.79515,162.21326
France,FRA,1956,174.9606,162.34225
France,FRA,1957,175.12546,162.47495
France,FRA,1958,175.29088,162.61108
France,FRA,1959,175.45561,162.74918
France,FRA,1960,175.61961,162.88847
France,FRA,1961,175.78343,163.02786
France,FRA,1962,175.94681,163.16487
France,FRA,1963,176.10797,163.2964
France,FRA,1964,176.26369,163.41962
France,FRA,1965,176.41428,163.53326
France,FRA,1966,176.56114,163.63713
France,FRA,1967,176.70647,163.7331
France,FRA,1968,176.85228,163.82211
France,FRA,1969,177.00102,163.90561
France,FRA,1970,177.15292,163.98347
France,FRA,1971,177.3065,164.05681
France,FRA,1972,177.46019,164.12607
France,FRA,1973,177.61214,164.19084
France,FRA,1974,177.7605,164.25073
France,FRA,1975,177.90321,164.30484
France,FRA,1976,178.03838,164.35294
France,FRA,1977,178.16432,164.39465
France,FRA,1978,178.28178,164.43108
France,FRA,1979,178.39061,164.46281
France,FRA,1980,178.49306,164.49208
France,FRA,1981,178.59233,164.52019
France,FRA,1982,178.69029,164.54865
France,FRA,1983,178.78578,164.5782
France,FRA,1984,178.87721,164.6082
France,FRA,1985,178.96355,164.63771
France,FRA,1986,179.04475,164.66595
France,FRA,1987,179.12108,164.69263
France,FRA,1988,179.1934,164.71713
France,FRA,1989,179.26358,164.73965
France,FRA,1990,179.33165,164.76027
France,FRA,1991,179.39885,164.78069
France,FRA,1992,179.46605,164.80107
France,FRA,1993,179.5334,164.82153
France,FRA,1994,179.60127,164.84154
France,FRA,1995,179.66951,164.86174
France,FRA,1996,179.73792,164.88159
French Polynesia,PYF,1896,170.03514,156.29808
French Polynesia,PYF,1897,170.06117,156.44797
French Polynesia,PYF,1898,170.0874,156.59828
French Polynesia,PYF,1899,170.11401,156.74843
French Polynesia,PYF,1900,170.14145,156.89801
French Polynesia,PYF,1901,170.16989,157.04683
French Polynesia,PYF,1902,170.19946,157.1947
French Polynesia,PYF,1903,170.23009,157.34052
French Polynesia,PYF,1904,170.2619,157.48422
French Polynesia,PYF,1905,170.29463,157.6258
French Polynesia,PYF,1906,170.32846,157.7646
French Polynesia,PYF,1907,170.36403,157.90077
French Polynesia,PYF,1908,170.40141,158.03404
French Polynesia,PYF,1909,170.44032,158.16463
French Polynesia,PYF,1910,170.48161,158.29314
French Polynesia,PYF,1911,170.52596,158.4201
French Polynesia,PYF,1912,170.57346,158.54588
French Polynesia,PYF,1913,170.62402,158.67041
French Polynesia,PYF,1914,170.67715,158.79399
French Polynesia,PYF,1915,170.7329,158.91652
French Polynesia,PYF,1916,170.79095,159.03825
French Polynesia,PYF,1917,170.85121,159.15886
French Polynesia,PYF,1918,170.91315,159.2782
French Polynesia,PYF,1919,170.9747,159.39568
French Polynesia,PYF,1920,171.03569,159.51149
French Polynesia,PYF,1921,171.09535,159.6255
French Polynesia,PYF,1922,171.15225,159.73735
French Polynesia,PYF,1923,171.2068,159.84642
French Polynesia,PYF,1924,171.25912,159.9529
French Polynesia,PYF,1925,171.31038,160.05812
French Polynesia,PYF,1926,171.3616,160.16283
French Polynesia,PYF,1927,171.41371,160.26665
French Polynesia,PYF,1928,171.46712,160.36966
French Polynesia,PYF,1929,171.52199,160.47174
French Polynesia,PYF,1930,171.5777,160.57312
French Polynesia,PYF,1931,171.6335,160.67245
French Polynesia,PYF,1932,171.68904,160.76997
