id,name,rank,ocupacion,lugar,lon,lat,fuente,iso3,iso3_geometria,pais,region
1689003,Ammuna,49959,POLITICIAN,,,,sin dato en Wikidata,,,,
5933592,Publius Decius Mus,49962,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
1465029,Guttorm of Norway,50031,POLITICIAN,Noruega,,,ciudadania (Wikidata),NOR,NOR,Norway,Europa Occidental
14673441,Elizabeth the Cuman,50032,COMPANION,,,,sin dato en Wikidata,,,,
5344065,Herrad of Landsberg,50034,WRITER,,,,sin dato en Wikidata,,,,
9736718,Ermengarde of Tours,50066,RELIGIOUS FIGURE,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
5502978,Shoshenq V,50092,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
1787115,Pir Muhammad,50116,POLITICIAN,,,,sin dato en Wikidata,,,,
8202976,Yong Ji,50155,POLITICIAN,,,,sin dato en Wikidata,,,,
2974342,Cemal Reşit Rey,50179,COMPOSER,Jerusalén,35.234156,31.776679,coordenada Wikidata + alineado a Pantheon,ISR,PSE,Israel,Medio Oriente/N. Africa
11138355,Ankhesenpepi II,50181,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
422145,Emperor Mu of Jin,50188,POLITICIAN,,,,sin dato en Wikidata,,,,
327146,King Xiao of Zhou,50203,POLITICIAN,,,,sin dato en Wikidata,,,,
1094392,Hui Shi,50221,PHILOSOPHER,,,,sin dato en Wikidata,,,,
2443383,Pami,50224,RELIGIOUS FIGURE,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
4148224,"Adolf, Duke of Holstein-Gottorp",50229,NOBLEMAN,Duburg,,,pais del lugar (Wikidata),DEU,DEU,Germany,Europa Occidental
33314444,Hudjefa I,50255,POLITICIAN,,,,sin dato en Wikidata,,,,
1507711,Epaphras,50267,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
24975597,Pontus Jansson,50300,SOCCER PLAYER,Arlöv,,,pais del lugar (Wikidata),SWE,SWE,Sweden,Europa Occidental
35218171,Horus Bird,50319,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
4595906,Agnimitra,50325,POLITICIAN,Imperio Sunga,,,ciudadania (Wikidata),IND,IND,India,Asia del Sur
1178564,"Ernest, Margrave of Austria",50363,POLITICIAN,,,,sin dato en Wikidata,,,,
1196245,Terentia,50373,COMPANION,República romana,12.5,41.9,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
8203335,Xiao Xin,50389,POLITICIAN,,,,sin dato en Wikidata,,,,
4268501,Benito Carbone,50396,SOCCER PLAYER,Bagnara Calabra,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
5962575,Fabio Galante,50408,SOCCER PLAYER,Montecatini Terme,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
1618824,Smbat I of Armenia,50411,POLITICIAN,Armenia bagrátida,,,pais del lugar (Wikidata),ARM,ARM,Armenia,Europa del Este/Asia Central
591320,Nagasena,50416,RELIGIOUS FIGURE,India,,,ciudadania (Wikidata),IND,IND,India,Asia del Sur
6257709,Aeropus II of Macedon,50435,POLITICIAN,,,,sin dato en Wikidata,,,,
7881630,Neferkahor,50466,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
145817,Coenwulf of Mercia,50475,POLITICIAN,,,,sin dato en Wikidata,,,,
7881610,Neferkare Tereru,50482,ARCHAEOLOGIST,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
429584,Gyebaek,50493,POLITICIAN,,,,sin dato en Wikidata,,,,
1933973,Shah Jahan II,50532,POLITICIAN,,,,sin dato en Wikidata,,,,
2398061,Abdel Rahman Badawi,50565,PHILOSOPHER,Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
242510,"Ramon Berenguer II, Count of Barcelona",50567,POLITICIAN,,,,sin dato en Wikidata,,,,
8203048,Zhong Ding,50581,POLITICIAN,,,,sin dato en Wikidata,,,,
3250959,Rudamun,50653,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
36540617,Emis Killa,50664,SINGER,Vimercate,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
14588403,Neoptolemus I of Epirus,50672,POLITICIAN,,,,sin dato en Wikidata,,,,
5165239,Kanō Hōgai,50733,PAINTER,Japón,,,ciudadania (Wikidata),JPN,JPN,Japan,Asia Oriental
834560,Vima Kadphises,50737,POLITICIAN,,,,sin dato en Wikidata,,,,
1366170,Olav Magnusson of Norway,50764,POLITICIAN,Noruega,,,ciudadania (Wikidata),NOR,NOR,Norway,Europa Occidental
628846,"Odo I, Duke of Burgundy",50769,POLITICIAN,,,,sin dato en Wikidata,,,,
3604426,Liu Cong,50864,POLITICIAN,,,,sin dato en Wikidata,,,,
8202962,Xiao Jia,50871,POLITICIAN,,,,sin dato en Wikidata,,,,
51618387,Pol Lirola,50878,SOCCER PLAYER,Mollet del Vallés,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
23610859,Leonid Trauberg,50891,FILM DIRECTOR,Odesa,30.73262,46.47747,coordenada Wikidata,UKR,UKR,Ukraine,Europa del Este/Asia Central
2740030,Karekin I,50899,RELIGIOUS FIGURE,Kesab,,,pais del lugar (Wikidata),SYR,SYR,Syria,Medio Oriente/N. Africa
3562703,Theudoald,50935,POLITICIAN,,,,sin dato en Wikidata,,,,
24232963,Hina Khan,50949,ACTOR,Srinagar,74.79,34.09,coordenada Pantheon (sin pais),,,,
440234,Peter the Iberian,50989,PHILOSOPHER,Reino de Iberia,43.24,41.44,coordenada Wikidata,GEO,GEO,Georgia,Europa del Este/Asia Central
2914366,Godomar II,50996,POLITICIAN,,,,sin dato en Wikidata,,,,
403798,Himiltrude,51015,POLITICIAN,,,,sin dato en Wikidata,,,,
2482615,Laodice III,51025,NOBLEMAN,,,,sin dato en Wikidata,,,,
435587,Theudas,51028,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
11105375,Mutnofret,51031,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
11330186,Caesarius of Africa,51045,RELIGIOUS FIGURE,Norte de África,,,pais del lugar (Wikidata),DZA,DZA,Algeria,Medio Oriente/N. Africa
481644,Marcus Antistius Labeo,51051,POLITICIAN,,,,sin dato en Wikidata,,,,
5263517,Beatrice of Savoy,51058,POLITICIAN,,,,pais del lugar (Wikidata),FRA,FRA,France,Europa Occidental
11565774,Hans Henny Jahnn,51089,WRITER,Stellingen,,,pais del lugar (Wikidata),DEU,DEU,Germany,Europa Occidental
181918,Bernard of Chartres,51123,PHILOSOPHER,,,,sin dato en Wikidata,,,,
8946936,Geng Ding,51126,POLITICIAN,,,,sin dato en Wikidata,,,,
1203266,Sitre,51159,COMPANION,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
422258,Emperor Ai of Jin,51161,POLITICIAN,,,,sin dato en Wikidata,,,,
35334671,Khosrow III,51168,POLITICIAN,,,,sin dato en Wikidata,,,,
63115366,Hat Hor,51202,ARCHAEOLOGIST,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
7323555,Akejan Kajegeldin,51208,POLITICIAN,Kalbatau,,,pais del lugar (Wikidata),KAZ,KAZ,Kazakhstan,Europa del Este/Asia Central
5291427,Rostislav Mikhailovich,51209,POLITICIAN,,,,sin dato en Wikidata,,,,
22017416,Sae Miyazawa,51213,SINGER,Tokio,,,pais del lugar (Wikidata),JPN,JPN,Japan,Asia Oriental
8591180,Maitreyi,51218,PHILOSOPHER,,,,sin dato en Wikidata,,,,
70814324,Pablo Torre,51223,SOCCER PLAYER,Soto de la Marina,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
37244803,Marco Sportiello,51225,SOCCER PLAYER,Desio,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
1711306,Nicanor the Deacon,51242,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
3782788,Maximus of Hispania,51246,POLITICIAN,,,,sin dato en Wikidata,,,,
2853741,Kikuchi Yōsai,51268,PAINTER,Shitaya,,,pais del lugar (Wikidata),JPN,JPN,Japan,Asia Oriental
2660797,"Otto I, Duke of Brunswick-Lüneburg",51319,NOBLEMAN,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
1335684,Seaxburh of Wessex,51346,POLITICIAN,,,,sin dato en Wikidata,,,,
1124989,Norah Borges,51349,PAINTER,Buenos Aires,,,pais del lugar (Wikidata),ARG,ARG,Argentina,America Latina
29276132,Anton Tus,51363,MILITARY PERSONNEL,Bribir,,,pais del lugar (Wikidata),HRV,HRV,Croatia,Europa del Este/Asia Central
2799454,Khaankhre Sobekhotep,51371,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
15671234,Vigor Bovolenta,51392,VOLLEYBALL PLAYER,Porto Viro,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
21982816,Giuseppe Berto,51400,WRITER,Mogliano Veneto,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
7881582,Neferkamin,51420,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
447974,Quintus Petillius Cerialis,51425,POLITICIAN,,,,sin dato en Wikidata,,,,
3920325,Kharavela,51429,POLITICIAN,,,,sin dato en Wikidata,,,,
74742580,Angelina Mango,51485,SINGER,Maratea,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
15400443,Rhodopis,51542,COMPANION,,,,sin dato en Wikidata,,,,
839037,Evagoras I,51553,POLITICIAN,"Salamis, Cyprus",33.9,35.18333333,coordenada Pantheon (sin pais),,,,
1141589,Ignaz Pleyel,51568,COMPOSER,Ruppersthal,,,pais del lugar (Wikidata),AUT,AUT,Austria,Europa Occidental
75069,Gnaeus Domitius Ahenobarbus,51574,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
5021176,Varazdat,51589,POLITICIAN,,,,sin dato en Wikidata,,,,
3517988,Gaius Claudius Marcellus Minor,51604,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
35817527,Damiano Caruso,51605,CYCLIST,Ragusa,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
2061034,Luan Krasniqi,51615,BOXER,Junik,20.2775,42.47611111,coordenada Pantheon,XKX,XKX,Kosovo,Europa del Este/Asia Central
917004,Ragnvald Knaphövde,51621,POLITICIAN,Suecia,,,ciudadania (Wikidata),SWE,SWE,Sweden,Europa Occidental
8013929,Bharavi,51623,WRITER,India,,,ciudadania (Wikidata),IND,IND,India,Asia del Sur
239746,John Scholasticus,51661,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
8203214,Zu Yi,51675,POLITICIAN,,,,sin dato en Wikidata,,,,
820904,Lucius Calpurnius Piso Caesoninus,51693,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
3059482,Hermann Billung,51695,POLITICIAN,,,,sin dato en Wikidata,,,,
145277,Ebroin,51699,POLITICIAN,,,,sin dato en Wikidata,,,,
2096833,Michael II Asen,51744,POLITICIAN,,,,sin dato en Wikidata,,,,
24802055,Kiko Femenía,51780,SOCCER PLAYER,Sanet y Negrals,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
1131851,"Raymond V, Count of Toulouse",51822,RELIGIOUS FIGURE,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
1690248,Yaqub-Har,51840,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
1799182,Aquilia Severa,51857,COMPANION,,,,sin dato en Wikidata,,,,
2457287,Conan I of Rennes,51903,NOBLEMAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
1933952,Rafi ud-Darajat,51906,POLITICIAN,,,,sin dato en Wikidata,,,,
23002952,Mallikarjun Kharge,51913,POLITICIAN,Karnataka,,,pais del lugar (Wikidata),IND,IND,India,Asia del Sur
49381183,Mohammed Al-Owais,51915,SOCCER PLAYER,Al-Ahsa governorate,,,pais del lugar (Wikidata),SAU,SAU,Saudi Arabia,Medio Oriente/N. Africa
1392908,Trebonius,51925,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
628832,"Otto-William, Count of Burgundy",51953,NOBLEMAN,,,,sin dato en Wikidata,,,,
1504419,Alexander Ankvab,51972,POLITICIAN,Sukhumi,41.01666667,43.0,coordenada Pantheon,GEO,GEO,Georgia,Europa del Este/Asia Central
924258,Igor Cassina,51973,GYMNAST,Italia,,,ciudadania (Wikidata),ITA,ITA,Italy,Europa Occidental
3632523,Sibylla of Anjou,52002,POLITICIAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
429856,Grifo,52080,POLITICIAN,,,,sin dato en Wikidata,,,,
5770541,Ulyana Lopatkina,52101,DANCER,Kerch,36.47111111,45.36194444,coordenada Pantheon,UKR,UKR,Ukraine,Europa del Este/Asia Central
637192,"Arthur II, Duke of Brittany",52114,POLITICIAN,,,,sin dato en Wikidata,,,,
6989616,Meskalamdug,52134,POLITICIAN,,,,sin dato en Wikidata,,,,
1624311,Dedumose I,52157,POLITICIAN,,,,sin dato en Wikidata,,,,
9228796,Gianni Celati,52168,WRITER,Sondrio,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
2152007,Anna Boch,52169,PAINTER,Saint-Vaast,,,pais del lugar (Wikidata),BEL,BEL,Belgium,Europa Occidental
8464489,Franco Bitossi,52205,CYCLIST,Carmignano,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
8203201,He Dan Jia,52212,POLITICIAN,,,,sin dato en Wikidata,,,,
8770387,"John, Count of Angoulême",52228,NOBLEMAN,Reino de Francia,2.0,47.0,coordenada Wikidata,FRA,FRA,France,Europa Occidental
506922,Cunobeline,52241,POLITICIAN,,,,sin dato en Wikidata,,,,
2983233,Giuliano Giannichedda,52243,SOCCER PLAYER,Pontecorvo,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
64026482,Athenea del Castillo,52257,SOCCER PLAYER,Solares,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
998696,Magas of Cyrene,52270,POLITICIAN,Reino de Macedonia,22.32275961111111,40.47796580555556,coordenada Wikidata,GRC,GRC,Greece,Europa Occidental
5761174,Elishe,52271,HISTORIAN,,,,sin dato en Wikidata,,,,
1351549,King Yi of Zhou,52276,POLITICIAN,,,,sin dato en Wikidata,,,,
4430215,Gurju Khatun,52279,WRITER,,,,sin dato en Wikidata,,,,
4318650,Mesha,52281,POLITICIAN,,,,sin dato en Wikidata,,,,
14506637,Alan Kardec,52291,SOCCER PLAYER,Barra Mansa,,,pais del lugar (Wikidata),BRA,BRA,Brazil,America Latina
10909333,Wendela Hebbe,52297,WRITER,Jönköpings Kristina församling,,,pais del lugar (Wikidata),SWE,SWE,Sweden,Europa Occidental
1062113,Hari Singh,52307,POLITICIAN,Jammu,74.87,32.73,coordenada Pantheon (sin pais),,,,
1117949,"Leopold, Duke of Bavaria",52339,POLITICIAN,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
6831752,Ramón Calderé,52355,SOCCER PLAYER,Vilarrodona,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
333618,Cestius Gallus,52358,POLITICIAN,,,,sin dato en Wikidata,,,,
12186203,Gavino Ledda,52380,WRITER,Siligo,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
405207,"Hethum II, King of Armenia",52394,POLITICIAN,,,,sin dato en Wikidata,,,,
255154,Lembitu,52415,POLITICIAN,,,,sin dato en Wikidata,,,,
5205618,Mavro Orbini,52422,WRITER,Dubrovnik,,,pais del lugar (Wikidata),HRV,HRV,Croatia,Europa del Este/Asia Central
14778972,Prisca,52441,POLITICIAN,,,,sin dato en Wikidata,,,,
18424280,Alessandro Melli,52444,SOCCER PLAYER,Agrigento,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
38254475,Ruqaiya Sultan Begum,52471,COMPANION,,,,sin dato en Wikidata,,,,
835561,Constans II,52480,POLITICIAN,,,,sin dato en Wikidata,,,,
25211086,Nebuchadnezzar III,52484,POLITICIAN,,,,sin dato en Wikidata,,,,
18331232,Palhinha,52519,SOCCER PLAYER,Carangola,,,pais del lugar (Wikidata),BRA,BRA,Brazil,America Latina
24388303,Meritites I,52554,ARCHAEOLOGIST,,,,sin dato en Wikidata,,,,
2950414,Eudokia Ingerina,52562,POLITICIAN,,,,sin dato en Wikidata,,,,
4542603,Eunus,52573,SOCIAL ACTIVIST,Apamea,,,pais del lugar (Wikidata),SYR,SYR,Syria,Medio Oriente/N. Africa
8041915,Peseshet,52574,PHYSICIAN,Antiguo Egipto,,,pais del lugar (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
1243905,Alpaida,52585,POLITICIAN,Pays de Liège,,,pais del lugar (Wikidata),BEL,BEL,Belgium,Europa Occidental
4913040,Hadewijch,52592,WRITER,Amberes,,,pais del lugar (Wikidata),BEL,BEL,Belgium,Europa Occidental
13259571,Marcus Licinius Crassus,52598,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
