country_code,country_name,region_code,region_name,reporting_level,year,welfare_type,mean,gini,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10
ROU,Romania,ECS,Europe & Central Asia,national,2003,consumption,7.700759362833,.299112871695,.034200757799,.049841256046,.060826392044,.070804131801,.081022834341,.092207631067,.105174656041,.121492909418,.147516904941,.236912526502
ROU,Romania,ECS,Europe & Central Asia,national,2004,consumption,8.581803216848,.300393720615,.033854237994,.048783182465,.060268715549,.070700519563,.081050513289,.09237777644,.105787227326,.122938134733,.148906430758,.235333261883
ROU,Romania,ECS,Europe & Central Asia,national,2005,consumption,9.065225837693999,.298193912757,.033975174783,.049771980431,.060882359516,.070885020295,.081189885159,.092299084527,.105103591876,.121624394878,.149115614956,.235152893577
ROU,Romania,ECS,Europe & Central Asia,national,2006,consumption,9.263586175891,.304642964151,.033061475359,.048985888148,.060017241347,.069805021798,.080526090534,.091860929248,.104811732437,.122484926945,.149755180895,.23869151329
ROU,Romania,ECS,Europe & Central Asia,national,2006,income,10.925753112713,.396408196874,.017002261939,.033445600401,.047230466877,.061009273838,.074525168488,.088399371054,.103414143412,.124551771835,.159992323459,.290429618698
ROU,Romania,ECS,Europe & Central Asia,national,2007,consumption,10.136862849852,.302072897563,.033773221129,.049087976192,.060354871165,.070635773762,.080558050177,.091623224658,.104617713271,.121957450614,.14941768436,.237974034673
ROU,Romania,ECS,Europe & Central Asia,national,2007,income,11.901044465072,.375477130152,.018778555002,.036407021096,.050480729105,.063581727356,.076171594133,.089549661902,.105846742782,.126178601953,.158650127872,.274355238798
ROU,Romania,ECS,Europe & Central Asia,national,2008,consumption,12.024785274145,.295838115013,.034113538587,.049891152813,.060734345473,.071023137607,.081457567095,.092877966298,.106147864882,.122802417551,.149000568694,.231951441
ROU,Romania,ECS,Europe & Central Asia,national,2008,income,13.399456830251,.364287351163,.019382295035,.03836357953,.052418694639,.0646148655,.076931390245,.09056670535,.107070323364,.127448503763,.158143789013,.265059853563
ROU,Romania,ECS,Europe & Central Asia,national,2009,consumption,12.229602290744,.281893463615,.0356351935,.051699753006,.062635230199,.072725942398,.082787185239,.093958228721,.107185670059,.123602648854,.148631942254,.221138205771
ROU,Romania,ECS,Europe & Central Asia,national,2009,income,13.685862647965,.355643349877,.020675210038,.038993926372,.053043469813,.065214472873,.077768241454,.091680484592,.10817259288,.129367708372,.157902555535,.25718133807
